131072       .0178170000 .0000000477 .0002184032 .0001260951 -124.750000 -124.674952 0.075048 0.060195        .0189776667 .0000000302 .0001737814 .0001003327 -124.750000 -124.674952 0.075048 0.060195        .0195553333 .0000000797 .0002823118 .0001629927 -124.750000 -124.674952 0.075048 0.060195        .0214210000 .0000000614 .0002477902 .0001430617 -124.750000 -124.674952 0.075048 0.060195         
139264       .0177763334 .0000000084 .0000916515 .0000529150 -124.750000 -233.050416 108.300416 46.470810        .0194453333 .0000000300 .0001732050 .0000999999 -124.750000 -233.050416 108.300416 46.470810        .0202353334 .0000017840 .0013356646 .0007711463 -233.125000 -233.050416 0.074584 0.032003        .0215550000 .0000000572 .0002391652 .0001380820 -233.125000 -233.050416 0.074584 0.032003         
147456       .0179000000 .0000000911 .0003018277 .0001742603 -124.750000 -200.750995 76.000995 37.858340        .0193000000 .0000000192 .0001385640 .0000799999 -124.750000 -200.750995 76.000995 37.858340        .0197170000 .0000002791 .0005282991 .0003050136 -201.000000 -200.750995 0.249005 0.124037        .0215310000 .0000000030 .0000547722 .0000316227 -201.000000 -200.750995 0.249005 0.124037         
155648       .0180370000 .0000000457 .0002137755 .0001234233 -124.750000 -223.947740 99.197740 44.295040        .0192626666 .0000000213 .0001459451 .0000842614 -124.750000 -223.947740 99.197740 44.295040        .0194826666 .0000000113 .0001063014 .0000613731 -224.000000 -223.947740 0.052260 0.023336        .0214473333 .0000000392 .0001979898 .0001143094 -224.000000 -223.947740 0.052260 0.023336         
163840       .0179620000 .0000000027 .0000519615 .0000299999 -124.750000 -388.223489 263.473489 67.866447        .0202756667 .0000041117 .0020277327 .0011707120 -124.750000 -388.223489 263.473489 67.866447        .0196123333 .0000000063 .0000793725 .0000458257 -388.250000 -388.223489 0.026511 0.006829        .0216356666 .0000000763 .0002762245 .0001594782 -388.250000 -388.223489 0.026511 0.006829         
172032       .0192703334 .0000000070 .0000836660 .0000483045 -124.750000 -590.863823 466.113823 78.886844        .0201333334 .0000000532 .0002306512 .0001331665 -124.750000 -590.863823 466.113823 78.886844        .0194723333 .0000000041 .0000640312 .0000369684 -591.000000 -590.863823 0.136177 0.023047        .0217216667 .0000000935 .0003057776 .0001765407 -591.000000 -590.863823 0.136177 0.023047         
180224       .0194023333 .0000000157 .0001252996 .0000723417 -124.750000 -644.477866 519.727866 80.643245        .0203700000 .0000000671 .0002590366 .0001495548 -124.750000 -644.477866 519.727866 80.643245        .0197116667 .0000001567 .0003958535 .0002285461 -645.000000 -644.477866 0.522134 0.081017        .0215173333 .0000000095 .0000974679 .0000562731 -645.000000 -644.477866 0.522134 0.081017         
188416       .0194210000 .0000000047 .0000685565 .0000395811 -124.750000 -631.171308 506.421308 80.235160        .0202006667 .0000000164 .0001280624 .0000739368 -124.750000 -631.171308 506.421308 80.235160        .0205743333 .0000017121 .0013084723 .0007554468 -631.500000 -631.171308 0.328692 0.052077        .0215386667 .0000000002 .0000141421 .0000081649 -631.500000 -631.171308 0.328692 0.052077         
196608       .0192570000 .0000000010 .0000316227 .0000182573 -840.500000 -840.752564 0.252564 0.030040        .0204453333 .0000000646 .0002541653 .0001467424 -840.500000 -840.752564 0.252564 0.030040        .0195533333 .0000000004 .0000200000 .0000115470 -840.500000 -840.752564 0.252564 0.030040        .0214586667 .0000000207 .0001438749 .0000830662 -840.500000 -840.752564 0.252564 0.030040         
204800       .0196656667 .0000000270 .0001643167 .0000948682 -840.500000 -857.363858 16.863858 1.966943        .0201926666 .0000000073 .0000854400 .0000493288 -840.500000 -857.363858 16.863858 1.966943        .0198803333 .0000000060 .0000774596 .0000447213 -840.500000 -857.363858 16.863858 1.966943        .0215553334 .0000000005 .0000223606 .0000129098 -857.000000 -857.363858 0.363858 0.042439         
212992       .0212863334 .0000000725 .0002692582 .0001554562 -840.500000 -834.511220 5.988780 0.717639        .0221680000 .0000001977 .0004446346 .0002567099 -840.500000 -834.511220 5.988780 0.717639        .0214126667 .0000000201 .0001417744 .0000818534 -840.500000 -834.511220 5.988780 0.717639        .0236863334 .0000000808 .0002842534 .0001641137 -834.000000 -834.511220 0.511220 0.061260         
221184       .0213480000 .0000000370 .0001923538 .0001110555 -840.500000 -891.667070 51.167070 5.738360        .0224043334 .0000008789 .0009374966 .0005412639 -840.500000 -891.667070 51.167070 5.738360        .0218130000 .0000000280 .0001673320 .0000966091 -840.500000 -891.667070 51.167070 5.738360        .0243986667 .0000018323 .0013536247 .0007815155 -891.500000 -891.667070 0.167070 0.018737         
229376       .0226006667 .0000039917 .0019979239 .0011535019 -840.500000 -837.920355 2.579645 0.307863        .0231916667 .0000022233 .0014910734 .0008608716 -840.500000 -837.920355 2.579645 0.307863        .0220200000 .0000014933 .0012220065 .0007055257 -840.500000 -837.920355 2.579645 0.307863        .0236730000 .0000000740 .0002720294 .0001570562 -838.000000 -837.920355 0.079645 0.009505         
237568       .0220146667 .0000002148 .0004634652 .0002675817 -840.500000 -864.831603 24.331603 2.813450        .0230196667 .0000019045 .0013800362 .0007967642 -840.500000 -864.831603 24.331603 2.813450        .0221596667 .0000004864 .0006974238 .0004026578 -840.500000 -864.831603 24.331603 2.813450        .0244066667 .0000003607 .0006005830 .0003467467 -865.000000 -864.831603 0.168397 0.019472         
245760       .0217403334 .0000000824 .0002870540 .0001657307 -840.500000 -1054.544087 214.044087 20.297310        .0220063333 .0000000250 .0001581138 .0000912870 -840.500000 -1054.544087 214.044087 20.297310        .0224393333 .0000001146 .0003385262 .0001954481 -840.500000 -1054.544087 214.044087 20.297310        .0237296666 .0000000111 .0001053565 .0000608276 -1054.000000 -1054.544087 0.544087 0.051595         
253952       .0221973333 .0000001180 .0003435112 .0001983262 -840.500000 -1005.550540 165.050540 16.413948        .0222243334 .0000000374 .0001933907 .0001116541 -840.500000 -1005.550540 165.050540 16.413948        .0234743334 .0000000596 .0002441311 .0001409491 -840.500000 -1005.550540 165.050540 16.413948        .0244900000 .0000003310 .0005753259 .0003321645 -1005.500000 -1005.550540 0.050540 0.005026         
