92252160   0.000    .8696146667 .0001447712 .0120320904 .0069467306 46124876.000000 46124195.796987 680.203013 0.001475        .2947413333 .0000000235 .0001532970 .0000885060 46124388.000000 46124195.796987 192.203013 0.000417        .2945026666 .0000000314 .0001772004 .0001023066 46124292.000000 46124195.796987 96.203013 0.000209        .2947060000 .0000002818 .0005308483 .0003064854 46124212.000000 46124195.796987 16.203013 0.000035         
92252160   0.125    1.6095220000 .0000000724 .0002690724 .0001553490 46123568.000000 46124195.796987 627.796987 0.001361        .4718250000 .0000000976 .0003124099 .0001803699 46124320.000000 46124195.796987 124.203013 0.000269        .3337900000 .0000001713 .0004138840 .0002389560 46124296.000000 46124195.796987 100.203013 0.000217        .3397983334 .0000000654 .0002557342 .0001476482 46124012.000000 46124195.796987 183.796987 0.000398         
92252160   0.250    2.3561883334 .0000003813 .0006174949 .0003565108 46123280.000000 46124195.796987 915.796987 0.001986        .6501066667 .0000000858 .0002929163 .0001691153 46123888.000000 46124195.796987 307.796987 0.000667        .3739986667 .0000001082 .0003289376 .0001899122 46124192.000000 46124195.796987 3.796987 0.000008        .3864236667 .0000000035 .0000591607 .0000341564 46124164.000000 46124195.796987 31.796987 0.000069         
92252160   0.375    3.1028906667 .0000005487 .0007407428 .0004276680 46123856.000000 46124195.796987 339.796987 0.000737        .8281816667 .0000001114 .0003337663 .0001927000 46124200.000000 46124195.796987 4.203013 0.000009        .4142763333 .0000000244 .0001562049 .0000901849 46124148.000000 46124195.796987 47.796987 0.000104        .4567020000 .0000120535 .0034718150 .0020044533 46123864.000000 46124195.796987 331.796987 0.000719         
92252160   0.500    3.9295316667 .0195001373 .1396428920 .0806228612 46123680.000000 46124195.796987 515.796987 0.001118        1.0060470000 .0000000969 .0003112876 .0001797219 46124088.000000 46124195.796987 107.796987 0.000234        .4551350000 .0000000032 .0000565685 .0000326598 46124360.000000 46124195.796987 164.203013 0.000356        .4798806666 .0000000664 .0002576819 .0001487727 46124072.000000 46124195.796987 123.796987 0.000268         
92252160   0.625    4.5953026667 .0000001995 .0004466542 .0002578759 46124196.000000 46124195.796987 0.203013 0.000000        1.1841910000 .0000001069 .0003269556 .0001887679 46123848.000000 46124195.796987 347.796987 0.000754        .4953770000 .0000001504 .0003878143 .0002239046 46124016.000000 46124195.796987 179.796987 0.000390        .5272576667 .0000009544 .0009769339 .0005640330 46124192.000000 46124195.796987 3.796987 0.000008         
92252160   0.750    5.3415253333 .0000000244 .0001562049 .0000901849 46124288.000000 46124195.796987 92.203013 0.000200        1.3619540000 .0000000138 .0001174734 .0000678232 46124080.000000 46124195.796987 115.796987 0.000251        .5358930000 .0000001713 .0004138840 .0002389560 46123988.000000 46124195.796987 207.796987 0.000451        .5733376666 .0000000734 .0002709243 .0001564182 46124176.000000 46124195.796987 19.796987 0.000043         
92252160   0.875    6.0880893333 .0000000734 .0002709243 .0001564182 46124316.000000 46124195.796987 120.203013 0.000261        1.5402686667 .0000001706 .0004130375 .0002384673 46124092.000000 46124195.796987 103.796987 0.000225        .5765066667 .0000000101 .0001004987 .0000580229 46124208.000000 46124195.796987 12.203013 0.000026        .6196960000 .0000000961 .0003100000 .0001789785 46124192.000000 46124195.796987 3.796987 0.000008         
92252160   1.000    6.8341450000 .0000000571 .0002389560 .0001379613 46123976.000000 46124195.796987 219.796987 0.000477        1.7164286667 .0000000734 .0002709243 .0001564182 46123912.000000 46124195.796987 283.796987 0.000615        .6161056667 .0000001505 .0003879432 .0002239791 46124200.000000 46124195.796987 4.203013 0.000009        .6661130000 .0000000798 .0002824889 .0001630950 46124028.000000 46124195.796987 167.796987 0.000364         
