7340032       .0597300000 .0000002496 .0004995998 .0002884440 -982.678223 -981.507155 1.171067 0.119313        0 0 0 0 0 0 0 0        .0332086666 .0000000637 .0002523885 .0001457165 -980.256897 -981.507155 1.250258 0.127381        .0458080000 .0000002243 .0004736032 .0002734349 -980.217529 -981.507155 1.289626 0.131392        .0329366666 .0000000236 .0001536229 .0000886942 -982.461670 -981.507155 0.954515 0.097250         
7864320       .0633856666 .0000000945 .0003074085 .0001774823 -1701.831543 -1700.682243 1.149300 0.067579        0 0 0 0 0 0 0 0        .0346456666 .0000000140 .0001183215 .0000683129 -1699.110962 -1700.682243 1.571282 0.092391        .0479230000 0 0 0 -1699.203369 -1700.682243 1.478874 0.086958        .0344766667 .0000000135 .0001161895 .0000670820 -1701.731689 -1700.682243 1.049446 0.061707         
8388608       .0679926667 .0000034641 .0018612092 .0010745696 -1833.971680 -1832.011937 1.959743 0.106972        0 0 0 0 0 0 0 0        .0363180000 .0000000034 .0000583095 .0000336650 -1830.785156 -1832.011937 1.226781 0.066964        .0505193334 .0000000036 .0000600000 .0000346410 -1831.912842 -1832.011937 0.099095 0.005409        .0361813334 .0000000035 .0000591607 .0000341564 -1833.252197 -1832.011937 1.240260 0.067699         
8912896       .0704510000 0 0 0 -2093.044434 -2091.480572 1.563862 0.074773        0 0 0 0 0 0 0 0        .0378506667 .0000000038 .0000616441 .0000355902 -2090.182373 -2091.480572 1.298199 0.062071        .0532803334 .0000001296 .0003600000 .0002078460 -2091.240234 -2091.480572 0.240338 0.011491        .0383006667 .0000000762 .0002760434 .0001593737 -2093.433105 -2091.480572 1.952533 0.093357         
9437184       .0746836666 .0000000244 .0001562049 .0000901849 -1430.266602 -1427.642334 2.624267 0.183818        0 0 0 0 0 0 0 0        .0395263334 .0000000105 .0001024695 .0000591607 -1426.533203 -1427.642334 1.109131 0.077690        .0557396666 .0000000244 .0001562049 .0000901849 -1428.670166 -1427.642334 1.027832 0.071995        .0397343334 .0000000096 .0000979795 .0000565684 -1430.255859 -1427.642334 2.613525 0.183066         
9961472       .0778250000 .0000000933 .0003054504 .0001763518 -722.452148 -719.788301 2.663847 0.370088        0 0 0 0 0 0 0 0        .0410283334 .0000000140 .0001183215 .0000683129 -718.792358 -719.788301 0.995943 0.138366        .0585726666 .0000000316 .0001777638 .0001026319 -720.790771 -719.788301 1.002470 0.139273        .0412333334 .0000000140 .0001183215 .0000683129 -723.923584 -719.788301 4.135283 0.574514         
10485760       .0813716667 .0000000039 .0000624499 .0000360554 -1132.972168 -1130.421198 2.550970 0.225665        0 0 0 0 0 0 0 0        .0428373334 .0000000244 .0001562049 .0000901849 -1128.802002 -1130.421198 1.619196 0.143238        .0606923334 .0000000426 .0002063976 .0001191637 -1131.518311 -1130.421198 1.097113 0.097053        .0430410000 .0000000136 .0001166190 .0000673300 -1135.155029 -1130.421198 4.733832 0.418767         
11010048       .0852306667 .0000000560 .0002366431 .0001366259 -336.443359 -333.930709 2.512651 0.752447        0 0 0 0 0 0 0 0        .0443050000 .0000000042 .0000648074 .0000374165 -332.528778 -333.930709 1.401931 0.419827        .0631850000 .0000000092 .0000959166 .0000553774 -335.400146 -333.930709 1.469438 0.440043        .0456686666 .0000015322 .0012378206 .0007146560 -338.132507 -333.930709 4.201799 1.258285         
11534336       .0885760000 .0000000104 .0001019803 .0000588783 322.938965 325.069275 2.130310 0.655340        0 0 0 0 0 0 0 0        .0459116666 .0000000033 .0000574456 .0000331662 326.056183 325.069275 0.986908 0.303599        .0657053333 .0000000446 .0002111871 .0001219289 323.784180 325.069275 1.285095 0.395330        .0458410000 .0000000245 .0001565247 .0000903695 320.891357 325.069275 4.177917 1.285239         
12058624       .0928040000 .0000000851 .0002917190 .0001684240 759.498535 761.478321 1.979786 0.259992        0 0 0 0 0 0 0 0        .0476116666 .0000000447 .0002114237 .0001220655 762.260498 761.478321 0.782177 0.102718        .0681993333 .0000000433 .0002080865 .0001201387 760.859619 761.478321 0.618702 0.081250        .0477513333 .0000000653 .0002555386 .0001475352 756.637451 761.478321 4.840870 0.635720         
12582912       .0957783334 .0000000244 .0001562049 .0000901849 863.563965 865.649912 2.085947 0.240969        0 0 0 0 0 0 0 0        .0500043334 .0000011323 .0010640958 .0006143559 866.398010 865.649912 0.748099 0.086420        .0715796667 .0000022693 .0015064195 .0008697317 864.877319 865.649912 0.772592 0.089250        .0494593334 .0000000314 .0001772004 .0001023066 860.277039 865.649912 5.372873 0.620675         
