524288       .0098986666 .0000000035 .0000591607 .0000341564 261822.375000 261822.168635 0.206365 0.000079        .0114613333 .0000000470 .0002167948 .0001251665 inf 261822.168635 inf inf        .0126720000 .0000001653 .0004065710 .0002347338 261822.171875 261822.168635 0.003240 0.000001        .0508930000 0 0 0 261822.265625 261822.168635 0.096990 0.000037         
1048576       .0123220000 .0000008943 .0009456743 .0005459853 523743.843750 523742.119766 1.723984 0.000329        .0130410000 .0000003913 .0006255397 .0003611555 inf 523742.119766 inf inf        .0137183334 .0000000176 .0001326649 .0000765941 523742.125000 523742.119766 0.005234 0.000001        .0938670000 .0000000663 .0002574878 .0001486606 523742.093750 523742.119766 0.026016 0.000005         
1572864       .0137546666 .0000000036 .0000600000 .0000346410 785857.875000 785858.305552 0.430552 0.000055        .0142750000 .0000002184 .0004673328 .0002698147 inf 785858.305552 inf inf        .0218730000 .0000001687 .0004107310 .0002371356 785858.312500 785858.305552 0.006948 0.000001        .1373183334 .0000000418 .0002044504 .0001180394 785860.812500 785858.305552 2.506948 0.000319         
2097152       .0158720000 .0000015842 .0012586500 .0007266819 1048311.625000 1048311.956171 0.331171 0.000032        .0156416667 .0000000233 .0001526433 .0000881286 inf 1048311.956171 inf inf        .0258560000 .0000000179 .0001337908 .0000772441 1048312.000000 1048311.956171 0.043829 0.000004        .1810760000 .0000016942 .0013016143 .0007514873 1048312.562500 1048311.956171 0.606329 0.000058         
2621440       .0180223334 .0000000105 .0001024695 .0000591607 1310469.625000 1310468.802988 0.822012 0.000063        .0207240000 .0000004726 .0006874590 .0003969046 inf 1310468.802988 inf inf        .0309750000 .0000047584 .0021813757 .0012594178 1310468.750000 1310468.802988 0.052988 0.000004        .2234046666 .0000007522 .0008672946 .0005007327 1310463.625000 1310468.802988 5.177988 0.000395         
3145728       .0206496666 .0000000240 .0001549193 .0000894426 1572732.625000 1572734.690346 2.065346 0.000131        .0230483334 .0000000166 .0001288409 .0000743863 inf 1572734.690346 inf inf        .0322836666 .0000000038 .0000616441 .0000355902 1572734.625000 1572734.690346 0.065346 0.000004        .2671273334 .0000000140 .0001183215 .0000683129 1572733.750000 1572734.690346 0.940346 0.000060         
3670016       .0226643333 .0000000244 .0001562049 .0000901849 1835161.000000 1835161.365238 0.365238 0.000020        .0244973333 .0000000489 .0002211334 .0001276714 inf 1835161.365238 inf inf        .0360873334 .0000001160 .0003405877 .0001966384 1835161.375000 1835161.365238 0.009762 0.000001        .3084650000 .0000000550 .0002345207 .0001354005 1835146.000000 1835161.365238 15.365238 0.000837         
4194304       .0240643334 .0000000314 .0001772004 .0001023066 2097276.000000 2097276.504717 0.504717 0.000024        .0263713333 .0000000070 .0000836660 .0000483045 inf 2097276.504717 inf inf        .0394440000 .0000000165 .0001284523 .0000741619 2097276.500000 2097276.504717 0.004717 0.000000        .3521533334 .0000011742 .0010836050 .0006256196 2097270.250000 2097276.504717 6.254717 0.000298         
4718592       .0257706667 .0000000455 .0002133072 .0001231529 2359584.500000 2359585.905372 1.405372 0.000060        .0284553333 .0000001770 .0004207136 .0002428991 inf 2359585.905372 inf inf        .0425620000 .0000001095 .0003309078 .0001910497 2359585.750000 2359585.905372 0.155372 0.000007        .3944793333 .0000000873 .0002954657 .0001705872 2359561.750000 2359585.905372 24.155372 0.001024         
5242880       .0271360000 .0000000104 .0001019803 .0000588783 2621689.000000 2621693.916483 4.916483 0.000188        .0299423333 .0000001082 .0003289376 .0001899122 inf 2621693.916483 inf inf        .0457973333 .0000003040 .0005513619 .0003183289 2621693.750000 2621693.916483 0.166483 0.000006        .4335956666 .0000131739 .0036295867 .0020955428 2621668.000000 2621693.916483 25.916483 0.000989         
5767168       .0289793334 .0000002937 .0005419409 .0003128897 2883876.250000 2883883.642889 7.392889 0.000256        .0312213334 .0000005358 .0007319836 .0004226109 inf 2883883.642889 inf inf        .0487360000 .0000000170 .0001303840 .0000752772 2883883.750000 2883883.642889 0.107111 0.000004        .4353053334 .0000000114 .0001067707 .0000616440 2883858.500000 2883883.642889 25.142889 0.000872         
6291456       .0303103333 .0000002204 .0004694677 .0002710473 3146096.000000 3146104.379481 8.379481 0.000266        .0325543334 .0000000252 .0001587450 .0000916514 inf 3146104.379481 inf inf        .0538433334 .0000093795 .0030625969 .0017681911 3146104.250000 3146104.379481 0.129481 0.000004        .4736343334 .0000000244 .0001562049 .0000901849 3146074.500000 3146104.379481 29.879481 0.000950         
6815744       .0320896667 .0000004353 .0006597726 .0003809198 3408438.000000 3408445.423633 7.423633 0.000218        .0343786667 .0000000963 .0003103224 .0001791647 inf 3408445.423633 inf inf        .0557120000 .0000003808 .0006170899 .0003562770 3408445.500000 3408445.423633 0.076367 0.000002        .5129223334 .0000000737 .0002714774 .0001567375 3408388.500000 3408445.423633 56.923633 0.001670         
7340032       .0328670000 .0000000324 .0001800000 .0001039230 3670297.500000 3670301.815337 4.315337 0.000118        .0359743334 .0000000615 .0002479919 .0001431781 inf 3670301.815337 inf inf        .0589503334 .0000001524 .0003903844 .0002253885 3670302.000000 3670301.815337 0.184663 0.000005        .5515966666 .0000001787 .0004227292 .0002440628 3670249.250000 3670301.815337 52.565337 0.001432         
7864320       .0343383333 .0000000557 .0002360084 .0001362595 3932477.000000 3932480.343587 3.343587 0.000085        .0377653333 .0000000497 .0002229349 .0001287115 inf 3932480.343587 inf inf        .0640486666 .0000132363 .0036381726 .0021004999 3932480.500000 3932480.343587 0.156413 0.000004        .5900980000 .0000000246 .0001568438 .0000905538 3932449.750000 3932480.343587 30.593587 0.000778         
8388608       .0362163333 .0000000451 .0002123676 .0001226104 4194505.000000 4194507.163758 2.163758 0.000052        .0390206667 .0000003133 .0005597320 .0003231614 inf 4194507.163758 inf inf        .0659200000 .0000013547 .0011639158 .0006719871 4194507.000000 4194507.163758 0.163758 0.000004        .6289396666 .0000000108 .0001039230 .0000599999 4194502.000000 4194507.163758 5.163758 0.000123         
8912896       .0380586666 .0000000244 .0001562049 .0000901849 4457008.000000 4457014.055340 6.055340 0.000136        .0408960000 .0000001476 .0003841874 .0002218106 inf 4457014.055340 inf inf        .0687466667 .0000000507 .0002251666 .0001299999 4457014.000000 4457014.055340 0.055340 0.000001        .6678156667 .0000000241 .0001552417 .0000896288 4457004.500000 4457014.055340 9.555340 0.000214         
9437184       .0407563333 .0000005023 .0007087312 .0004091861 4719325.500000 4719333.249203 7.749203 0.000164        .0426620000 .0000003642 .0006034898 .0003484249 inf 4719333.249203 inf inf        .0716193333 .0000002074 .0004554119 .0002629321 4719333.500000 4719333.249203 0.250797 0.000005        .7068673334 .0000003248 .0005699122 .0003290389 4719309.500000 4719333.249203 23.749203 0.000503         
9961472       .0412350000 .0000004613 .0006791906 .0003921308 4981333.500000 4981327.431886 6.068114 0.000122        .0440833333 .0000000015 .0000387298 .0000223606 inf 4981327.431886 inf inf        .0745803334 .0000001905 .0004364630 .0002519920 4981327.500000 4981327.431886 0.068114 0.000001        .7453376666 .0000000135 .0001161895 .0000670820 4981296.000000 4981327.431886 31.431886 0.000631         
10485760       .0424630000 .0000000035 .0000591607 .0000341564 5243297.000000 5243298.398039 1.398039 0.000027        .0455853333 .0000000144 .0001200000 .0000692820 inf 5243298.398039 inf inf        .0779210000 .0000000368 .0001918332 .0001107549 5243298.000000 5243298.398039 0.398039 0.000008        .7840056666 .0000000038 .0000616441 .0000355902 5243311.500000 5243298.398039 13.101961 0.000250         
11010048       .0445076667 .0000002247 .0004740253 .0002736786 5505433.000000 5505435.874302 2.874302 0.000052        .0476940000 .0000009112 .0009545679 .0005511200 inf 5505435.874302 inf inf        .0817246667 .0000001159 .0003404408 .0001965535 5505436.000000 5505435.874302 0.125698 0.000002        .8231253334 .0000000035 .0000591607 .0000341564 5505435.000000 5505435.874302 0.874302 0.000016         
11534336       .0463870000 .0000004091 .0006396092 .0003692785 5767394.500000 5767398.339795 3.839795 0.000067        .0491063334 .0000003590 .0005991660 .0003459286 inf 5767398.339795 inf inf        .0850750000 .0000001329 .0003645545 .0002104756 5767398.500000 5767398.339795 0.160205 0.000003        .8616940000 .0000001961 .0004428317 .0002556690 5767339.000000 5767398.339795 59.339795 0.001029         
12058624       .0478210000 0 0 0 6029621.500000 6029627.830057 6.330057 0.000105        .0504746667 .0000001534 .0003916631 .0002261267 inf 6029627.830057 inf inf        .0885323333 .0000005143 .0007171471 .0004140450 6029627.500000 6029627.830057 0.330057 0.000005        .9008456667 .0000006821 .0008258934 .0004768297 6029592.000000 6029627.830057 35.830057 0.000594         
12582912       .0492193334 .0000001713 .0004138840 .0002389560 6291788.000000 6291802.369396 14.369396 0.000228        .0528313333 .0000015117 .0012295120 .0007098590 inf 6291802.369396 inf inf        .0910376666 .0000000167 .0001292284 .0000746100 6291802.500000 6291802.369396 0.130604 0.000002        .9393173333 .0000000719 .0002681417 .0001548116 6291770.500000 6291802.369396 31.869396 0.000507         
13107200       .0507233334 .0000001830 .0004277849 .0002469817 6553714.500000 6553724.610982 10.110982 0.000154        .0534583333 .0000001367 .0003697296 .0002134634 inf 6553724.610982 inf inf        .0948193334 .0000004766 .0006903622 .0003985808 6553725.000000 6553724.610982 0.389018 0.000006        .9779200000 .0000000420 .0002049390 .0001183215 6553651.500000 6553724.610982 73.110982 0.001116         
13631488       .0522920000 .0000000034 .0000583095 .0000336650 6816045.500000 6816056.876031 11.376031 0.000167        .0550516667 .0000000777 .0002787471 .0001609347 inf 6816056.876031 inf inf        .0980566666 .0000000741 .0002722131 .0001571623 6816057.500000 6816056.876031 0.623969 0.000009        1.0166613333 .0000001084 .0003292415 .0001900876 6816012.500000 6816056.876031 44.376031 0.000651         
14155776       .0538250000 .0000000939 .0003064310 .0001769180 7078735.500000 7078740.956210 5.456210 0.000077        .0569246667 .0000001386 .0003722902 .0002149418 inf 7078740.956210 inf inf        .1006593333 .0000001442 .0003797367 .0002192410 7078740.500000 7078740.956210 0.456210 0.000006        1.0559806667 .0000002100 .0004582575 .0002645750 7078687.000000 7078740.956210 53.956210 0.000762         
