5767168       .0487723334 .0000002583 .0005082322 .0002934279 2883873.500000 2883883.642889 10.142889 0.000352        0 0 0 0 0 0 0 0        .0281943334 .0000000244 .0001562049 .0000901849 2883881.250000 2883883.642889 2.392889 0.000083        .0381603333 .0000000142 .0001191637 .0000687991 2883890.500000 2883883.642889 6.857111 0.000238        .0295243333 .0000001708 .0004132795 .0002386070 2883868.250000 2883883.642889 15.392889 0.000534         
6291456       .0522580000 .0000000034 .0000583095 .0000336650 3146090.500000 3146104.379481 13.879481 0.000441        0 0 0 0 0 0 0 0        .0297960000 .0000000098 .0000989949 .0000571547 3146101.500000 3146104.379481 2.879481 0.000092        .0407210000 .0000000245 .0001565247 .0000903695 3146095.250000 3146104.379481 9.129481 0.000290        .0300010000 .0000000098 .0000989949 .0000571547 3146089.000000 3146104.379481 15.379481 0.000489         
6815744       .0558420000 .0000000138 .0001174734 .0000678232 3408434.500000 3408445.423633 10.923633 0.000320        0 0 0 0 0 0 0 0        .0314060000 .0000000221 .0001486606 .0000858292 3408441.000000 3408445.423633 4.423633 0.000130        .0432810000 .0000000245 .0001565247 .0000903695 3408440.750000 3408445.423633 4.673633 0.000137        .0312660000 .0000000034 .0000583095 .0000336650 3408428.750000 3408445.423633 16.673633 0.000489         
7340032       .0596286667 .0000000248 .0001574801 .0000909211 3670289.500000 3670301.815337 12.315337 0.000336        0 0 0 0 0 0 0 0        .0332096667 .0000002517 .0005016971 .0002896549 3670293.750000 3670301.815337 8.065337 0.000220        .0458793333 .0000000982 .0003133687 .0001809235 3670303.500000 3670301.815337 1.684663 0.000046        .0336566667 .0000012162 .0011028145 .0006367102 3670276.750000 3670301.815337 25.065337 0.000683         
7864320       .0639660000 .0000006742 .0008210968 .0004740604 3932470.500000 3932480.343587 9.843587 0.000250        0 0 0 0 0 0 0 0        .0347820000 .0000000976 .0003124099 .0001803699 3932473.500000 3932480.343587 6.843587 0.000174        .0485720000 .0000000034 .0000583095 .0000336650 3932479.750000 3932480.343587 0.593587 0.000015        .0346793334 .0000000980 .0003130495 .0001807392 3932456.500000 3932480.343587 23.843587 0.000606         
8388608       .0666610000 .0000000095 .0000974679 .0000562731 4194498.000000 4194507.163758 9.163758 0.000218        0 0 0 0 0 0 0 0        .0362510000 .0000000089 .0000943398 .0000544671 4194501.500000 4194507.163758 5.663758 0.000135        .0508243334 .0000000035 .0000591607 .0000341564 4194508.000000 4194507.163758 0.836242 0.000020        .0364886667 .0000000664 .0002576819 .0001487727 4194493.500000 4194507.163758 13.663758 0.000326         
8912896       .0706556667 .0000002935 .0005417564 .0003127832 4456999.500000 4457014.055340 14.555340 0.000327        0 0 0 0 0 0 0 0        .0377546667 .0000000038 .0000616441 .0000355902 4457004.000000 4457014.055340 10.055340 0.000226        .0539306666 .0000002656 .0005153639 .0002975454 4457017.000000 4457014.055340 2.944660 0.000066        .0380583334 .0000000140 .0001183215 .0000683129 4456996.500000 4457014.055340 17.555340 0.000394         
9437184       .0751596667 .0000015742 .0012546712 .0007243847 4719320.000000 4719333.249203 13.249203 0.000281        0 0 0 0 0 0 0 0        .0396286667 .0000000105 .0001024695 .0000591607 4719318.000000 4719333.249203 15.249203 0.000323        .0560810000 .0000000489 .0002211334 .0001276714 4719347.000000 4719333.249203 13.750797 0.000291        .0396586666 .0000000026 .0000509901 .0000294391 4719311.000000 4719333.249203 22.249203 0.000471         
9961472       .0777250000 .0000000438 .0002092844 .0001208304 4981318.000000 4981327.431886 9.431886 0.000189        0 0 0 0 0 0 0 0        .0411996667 .0000001075 .0003278719 .0001892969 4981318.000000 4981327.431886 9.431886 0.000189        .0586686667 .0000001938 .0004402272 .0002541652 4981322.000000 4981327.431886 5.431886 0.000109        .0412330000 .0000000034 .0000583095 .0000336650 4981306.500000 4981327.431886 20.931886 0.000420         
10485760       .0819883334 .0000002761 .0005254521 .0003033699 5243293.000000 5243298.398039 5.398039 0.000103        0 0 0 0 0 0 0 0        .0429746666 .0000000239 .0001545962 .0000892561 5243292.500000 5243298.398039 5.898039 0.000112        .0609280000 0 0 0 5243300.000000 5243298.398039 1.601961 0.000031        .0432130000 .0000001260 .0003549647 .0002049389 5243281.500000 5243298.398039 16.898039 0.000322         
11010048       .0848556666 .0000000035 .0000591607 .0000341564 5505442.000000 5505435.874302 6.125698 0.000111        0 0 0 0 0 0 0 0        .0444043333 .0000000241 .0001552417 .0000896288 5505423.000000 5505435.874302 12.874302 0.000234        .0644850000 .0000014067 .0011860438 .0006847627 5505435.500000 5505435.874302 0.374302 0.000007        .0447146667 .0000000035 .0000591607 .0000341564 5505410.500000 5505435.874302 25.374302 0.000461         
11534336       .0888460000 .0000000258 .0001606237 .0000927361 5767392.000000 5767398.339795 6.339795 0.000110        0 0 0 0 0 0 0 0        .0461186667 .0000000240 .0001549193 .0000894426 5767385.500000 5767398.339795 12.839795 0.000223        .0662510000 .0000000727 .0002696293 .0001556705 5767380.500000 5767398.339795 17.839795 0.000309        .0459093334 .0000000244 .0001562049 .0000901849 5767379.500000 5767398.339795 18.839795 0.000327         
12058624       .0925746667 .0000001271 .0003565108 .0002058316 6029612.500000 6029627.830057 15.330057 0.000254        0 0 0 0 0 0 0 0        .0477526667 .0000001082 .0003289376 .0001899122 6029611.500000 6029627.830057 16.330057 0.000271        .0687423334 .0000000541 .0002325940 .0001342882 6029626.500000 6029627.830057 1.330057 0.000022        .0478230000 .0000001285 .0003584689 .0002069621 6029612.000000 6029627.830057 15.830057 0.000263         
12582912       .0958463334 .0000000314 .0001772004 .0001023066 6291786.500000 6291802.369396 15.869396 0.000252        0 0 0 0 0 0 0 0        .0491860000 .0000000034 .0000583095 .0000336650 6291785.000000 6291802.369396 17.369396 0.000276        .0718093333 .0000003593 .0005994163 .0003460731 6291829.000000 6291802.369396 26.630604 0.000423        .0494263334 .0000001497 .0003869108 .0002233830 6291788.000000 6291802.369396 14.369396 0.000228         
13107200       .0996736667 .0000001250 .0003535533 .0002041240 6553711.500000 6553724.610982 13.110982 0.000200        0 0 0 0 0 0 0 0        .0509610000 .0000000663 .0002574878 .0001486606 6553713.000000 6553724.610982 11.610982 0.000177        .0736556667 .0000000629 .0002507987 .0001447986 6553735.000000 6553724.610982 10.389018 0.000159        .0507606667 .0000000945 .0003074085 .0001774823 6553705.000000 6553724.610982 19.610982 0.000299         
13631488       .1030143333 .0000000105 .0001024695 .0000591607 6816037.000000 6816056.876031 19.876031 0.000292        0 0 0 0 0 0 0 0        .0523303334 0 0 0 6816033.500000 6816056.876031 23.376031 0.000343        .0764203334 .0000000525 .0002291287 .0001322875 6816045.000000 6816056.876031 11.876031 0.000174        .0523253333 .0000000412 .0002029778 .0001171892 6816047.000000 6816056.876031 9.876031 0.000145         
14155776       .1069720000 .0000000465 .0002156385 .0001244989 7078698.000000 7078740.956210 42.956210 0.000607        0 0 0 0 0 0 0 0        .0541013333 .0000001816 .0004261455 .0002460352 7078727.000000 7078740.956210 13.956210 0.000197        .0789846667 .0000002552 .0005051732 .0002916618 7078712.000000 7078740.956210 28.956210 0.000409        .0538280000 .0000000034 .0000583095 .0000336650 7078734.500000 7078740.956210 6.456210 0.000091         
14680064       .1103530000 .0000000692 .0002630589 .0001518771 7340679.500000 7340688.037901 8.537901 0.000116        0 0 0 0 0 0 0 0        .0553980000 0 0 0 7340674.500000 7340688.037901 13.537901 0.000184        .0819200000 .0000002203 .0004693612 .0002709858 7340653.000000 7340688.037901 35.037901 0.000477        .0554666666 .0000000244 .0001562049 .0000901849 7340675.000000 7340688.037901 13.037901 0.000178         
15204352       .1141793334 .0000001336 .0003655133 .0002110292 7602949.500000 7602974.147434 24.647434 0.000324        0 0 0 0 0 0 0 0        .0573066666 .0000000041 .0000640312 .0000369684 7602956.500000 7602974.147434 17.647434 0.000232        .0838656667 .0000000418 .0002044504 .0001180394 7602968.000000 7602974.147434 6.147434 0.000081        .0571733334 .0000000035 .0000591607 .0000341564 7602964.000000 7602974.147434 10.147434 0.000133         
15728640       .1175553333 .0000000316 .0001777638 .0001026319 7865340.000000 7865362.231062 22.231062 0.000283        0 0 0 0 0 0 0 0        .0588503334 .0000000885 .0002974894 .0001717555 7865348.500000 7865362.231062 13.731062 0.000175        .0864596666 .0000000980 .0003130495 .0001807392 7865361.000000 7865362.231062 1.231062 0.000016        .0591870000 .0000001260 .0003549647 .0002049389 7865341.000000 7865362.231062 21.231062 0.000270         
