9961472       .0858453333 .0000007372 .0008586035 .0004957149 4981328.500000 4981327.431886 1.068114 0.000021        0 0 0 0 0 0 0 0        .0416426666 .0000000244 .0001562049 .0000901849 4981321.500000 4981327.431886 5.931886 0.000119        .0623273334 .0000000664 .0002576819 .0001487727 4981323.000000 4981327.431886 4.431886 0.000089        .0416423333 .0000000140 .0001183215 .0000683129 4981331.000000 4981327.431886 3.568114 0.000072         
10485760       .0892246667 .0000000664 .0002576819 .0001487727 5243296.000000 5243298.398039 2.398039 0.000046        0 0 0 0 0 0 0 0        .0433493333 .0000000244 .0001562049 .0000901849 5243293.500000 5243298.398039 4.898039 0.000093        .0657410000 .0000008284 .0009101648 .0005254838 5243311.000000 5243298.398039 12.601961 0.000240        .0432140000 0 0 0 5243304.500000 5243298.398039 6.101961 0.000116         
11010048       .0933196666 .0000000665 .0002578759 .0001488847 5505443.500000 5505435.874302 7.625698 0.000139        0 0 0 0 0 0 0 0        .0447146666 .0000000244 .0001562049 .0000901849 5505423.000000 5505435.874302 12.874302 0.000234        .0676863334 .0000002833 .0005322593 .0003073000 5505422.000000 5505435.874302 13.874302 0.000252        .0447146666 .0000000035 .0000591607 .0000341564 5505428.000000 5505435.874302 7.874302 0.000143         
11534336       .0975533333 .0000000140 .0001183215 .0000683129 5767389.500000 5767398.339795 8.839795 0.000153        0 0 0 0 0 0 0 0        .0462850000 0 0 0 5767386.500000 5767398.339795 11.839795 0.000205        .0700073333 .0000000560 .0002366431 .0001366259 5767391.000000 5767398.339795 7.339795 0.000127        .0464553334 .0000000453 .0002128379 .0001228820 5767399.000000 5767398.339795 0.660205 0.000011         
12058624       .1014443333 .0000000244 .0001562049 .0000901849 6029609.000000 6029627.830057 18.830057 0.000312        0 0 0 0 0 0 0 0        .0479573334 .0000000244 .0001562049 .0000901849 6029613.000000 6029627.830057 14.830057 0.000246        .0727383333 .0000001293 .0003595830 .0002076053 6029607.000000 6029627.830057 20.830057 0.000345        .0481963334 .0000000140 .0001183215 .0000683129 6029629.500000 6029627.830057 1.669943 0.000028         
12582912       .1055050000 .0000000461 .0002147091 .0001239623 6291782.000000 6291802.369396 20.369396 0.000324        0 0 0 0 0 0 0 0        .0497323334 .0000000140 .0001183215 .0000683129 6291784.500000 6291802.369396 17.869396 0.000284        .0756053333 .0000000035 .0000591607 .0000341564 6291795.500000 6291802.369396 6.869396 0.000109        .0500393334 .0000001082 .0003289376 .0001899122 6291797.000000 6291802.369396 5.369396 0.000085         
13107200       .1093630000 .0000000420 .0002049390 .0001183215 6553722.000000 6553724.610982 2.610982 0.000040        0 0 0 0 0 0 0 0        .0522226666 .0000025511 .0015972163 .0009221532 6553706.500000 6553724.610982 18.110982 0.000276        .0785406667 .0000000105 .0001024695 .0000591607 6553737.000000 6553724.610982 12.389018 0.000189        .0514056667 .0000000728 .0002698147 .0001557775 6553718.500000 6553724.610982 6.110982 0.000093         
13631488       .1135630000 .0000000933 .0003054504 .0001763518 6816042.000000 6816056.876031 14.876031 0.000218        0 0 0 0 0 0 0 0        .0529410000 .0000001991 .0004462062 .0002576172 6816041.500000 6816056.876031 15.376031 0.000226        .0808960000 .0000000104 .0001019803 .0000588783 6816038.000000 6816056.876031 18.876031 0.000277        .0529410000 .0000000420 .0002049390 .0001183215 6816046.500000 6816056.876031 10.376031 0.000152         
14155776       .1173870000 .0000000032 .0000565685 .0000326598 7078723.500000 7078740.956210 17.456210 0.000247        0 0 0 0 0 0 0 0        .0543746666 .0000000314 .0001772004 .0001023066 7078724.500000 7078740.956210 16.456210 0.000232        .0838656666 .0000001995 .0004466542 .0002578759 7078713.500000 7078740.956210 27.456210 0.000388        .0545460000 .0000000465 .0002156385 .0001244989 7078728.000000 7078740.956210 12.956210 0.000183         
14680064       .1214453334 .0000000308 .0001754992 .0001013245 7340689.500000 7340688.037901 1.462099 0.000020        0 0 0 0 0 0 0 0        .0559103333 .0000000105 .0001024695 .0000591607 7340669.500000 7340688.037901 18.537901 0.000253        .0862226666 .0000000302 .0001737814 .0001003327 7340662.000000 7340688.037901 26.037901 0.000355        .0560800000 .0000000033 .0000574456 .0000331662 7340668.000000 7340688.037901 20.037901 0.000273         
15204352       .1254400000 .0000001681 .0004100000 .0002367136 7602946.000000 7602974.147434 28.147434 0.000370        0 0 0 0 0 0 0 0        .0577196667 .0000000035 .0000591607 .0000341564 7602963.500000 7602974.147434 10.647434 0.000140        .0890880000 .0000000733 .0002707397 .0001563116 7602974.000000 7602974.147434 0.147434 0.000002        .0578903334 .0000001084 .0003292415 .0001900876 7602962.500000 7602974.147434 11.647434 0.000153         
15728640       .1293653333 .0000000455 .0002133072 .0001231529 7865341.000000 7865362.231062 21.231062 0.000270        0 0 0 0 0 0 0 0        .0591870000 .0000000420 .0002049390 .0001183215 7865351.500000 7865362.231062 10.731062 0.000136        .0916823333 .0000000557 .0002360084 .0001362595 7865372.000000 7865362.231062 9.768938 0.000124        .0593913334 .0000000308 .0001754992 .0001013245 7865365.000000 7865362.231062 2.768938 0.000035         
