1476034560  32  42  5.2340883334 .0000000128 .0001131370 .0000653196 9568.000000 9651.448450 83.448450 0.864621         
1476034560  32  43  4.8842593333 .0000006089 .0007803204 .0004505181 9776.000000 9651.448450 124.551550 1.290496         
1476034560  32  44  4.9120180000 .0000000091 .0000953939 .0000550756 9696.000000 9651.448450 44.551550 0.461605         
1476034560  32  45  4.9246880000 .0000000175 .0001322875 .0000763762 9536.000000 9651.448450 115.448450 1.196177         
1476034560  32  46  4.9319986666 .0000000338 .0001838477 .0001061445 9720.000000 9651.448450 68.551550 0.710272         
1476034560  32  47  4.8811370000 .0000000500 .0002236067 .0001290993 9648.000000 9651.448450 3.448450 0.035730         
1476034560  32  48  4.8939533334 .0000011572 .0010757323 .0006210743 9568.000000 9651.448450 83.448450 0.864621         
1476034560  32  49  4.8806923333 .0000000653 .0002555386 .0001475352 9640.000000 9651.448450 11.448450 0.118619         
1476034560  32  50  4.9245566667 .0000004397 .0006630987 .0003828402 9704.000000 9651.448450 52.551550 0.544494         
1476034560  32  51  4.9028746667 .0000000719 .0002681417 .0001548116 9696.000000 9651.448450 44.551550 0.461605         
1476034560  32  52  4.8853720000 .0000000567 .0002381176 .0001374772 9584.000000 9651.448450 67.448450 0.698843         
1476034560  32  53  4.9020423333 .0000001153 .0003395585 .0001960441 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  54  4.8892730000 .0000010127 .0010063299 .0005810048 9552.000000 9651.448450 99.448450 1.030399         
1476034560  32  55  4.9126516667 .0000000682 .0002611512 .0001507757 9616.000000 9651.448450 35.448450 0.367286         
1476034560  32  56  4.9039680000 .0000000227 .0001506651 .0000869865 9632.000000 9651.448450 19.448450 0.201508         
1476034560  32  57  4.8974486667 .0000000021 .0000458257 .0000264574 9584.000000 9651.448450 67.448450 0.698843         
1476034560  32  58  4.8876160000 .0000010326 .0010161692 .0005866855 9472.000000 9651.448450 179.448450 1.859290         
1476034560  32  59  4.9011883334 .0000006463 .0008039278 .0004641479 9704.000000 9651.448450 52.551550 0.544494         
1476034560  32  60  4.9013693334 .0000005617 .0007494664 .0004327046 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  61  4.8843850000 .0000014610 .0012087183 .0006978538 9800.000000 9651.448450 148.551550 1.539163         
1476034560  32  62  4.9193523334 .0000000713 .0002670205 .0001541643 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  63  4.8881076666 .0000002654 .0005151698 .0002974334 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  64  4.9157490000 .0000002130 .0004615192 .0002664582 9728.000000 9651.448450 76.551550 0.793161         
1476034560  32  65  4.9462996667 .0000004149 .0006441273 .0003718870 9832.000000 9651.448450 180.551550 1.870720         
1476034560  32  66  4.9067026667 .0000000114 .0001067707 .0000616440 9672.000000 9651.448450 20.551550 0.212937         
1476034560  32  67  4.8824010000 .0000000361 .0001900000 .0001096965 9720.000000 9651.448450 68.551550 0.710272         
1476034560  32  68  4.9046713333 .0000000129 .0001135781 .0000655743 9656.000000 9651.448450 4.551550 0.047159         
1476034560  32  69  4.9614833334 .0000008854 .0009409569 .0005432617 9672.000000 9651.448450 20.551550 0.212937         
1476034560  32  70  4.9319583333 .0000001128 .0003358571 .0001939071 9616.000000 9651.448450 35.448450 0.367286         
1476034560  32  71  4.9126413334 .0000007677 .0008761849 .0005058655 9656.000000 9651.448450 4.551550 0.047159         
1476034560  32  72  4.9061706666 .0000000722 .0002687005 .0001551343 9576.000000 9651.448450 75.448450 0.781732         
1476034560  32  73  4.8918740000 .0000000016 .0000400000 .0000230940 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  74  4.9300693334 .0000000983 .0003135283 .0001810156 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  75  4.9193280000 .0000000221 .0001486606 .0000858292 9648.000000 9651.448450 3.448450 0.035730         
1476034560  32  76  4.9039513334 .0000001462 .0003823610 .0002207562 9712.000000 9651.448450 60.551550 0.627383         
1476034560  32  77  4.9049430000 .0000005783 .0007604603 .0004390519 9632.000000 9651.448450 19.448450 0.201508         
1476034560  32  78  5.2178443333 .0000000070 .0000836660 .0000483045 9376.000000 9651.448450 275.448450 2.853960         
1476034560  32  79  4.9091926667 .0000000109 .0001044030 .0000602771 9752.000000 9651.448450 100.551550 1.041829         
1476034560  32  80  4.9172073334 .0000002242 .0004734976 .0002733739 9616.000000 9651.448450 35.448450 0.367286         
1476034560  32  81  4.9028300000 .0000010180 .0010089598 .0005825232 9648.000000 9651.448450 3.448450 0.035730         
1476034560  32  82  4.9448256666 .0000000051 .0000714142 .0000412310 9712.000000 9651.448450 60.551550 0.627383         
1476034560  32  83  4.9083830000 .0000003062 .0005533534 .0003194787 9648.000000 9651.448450 3.448450 0.035730         
1476034560  32  84  5.1670830000 .0000007437 .0008623804 .0004978955 9712.000000 9651.448450 60.551550 0.627383         
1476034560  32  85  4.9466136666 .0000001587 .0003983716 .0002299999 9744.000000 9651.448450 92.551550 0.958939         
1476034560  32  86  4.9236136666 .0000002110 .0004593473 .0002652042 9944.000000 9651.448450 292.551550 3.031167         
1476034560  32  87  4.9031170000 .0000012623 .0011235212 .0006486652 9616.000000 9651.448450 35.448450 0.367286         
1476034560  32  88  4.9133513333 .0000003600 .0006000000 .0003464101 9688.000000 9651.448450 36.551550 0.378716         
1476034560  32  89  4.9072320000 .0000003593 .0005994163 .0003460731 9728.000000 9651.448450 76.551550 0.793161         
1476034560  32  90  4.9567383333 .0000000318 .0001783255 .0001029562 9672.000000 9651.448450 20.551550 0.212937         
1476034560  32  91  4.9369816666 .0000010237 .0010117806 .0005841518 9728.000000 9651.448450 76.551550 0.793161         
1476034560  32  92  4.9531900000 .0000002034 .0004509988 .0002603842 9704.000000 9651.448450 52.551550 0.544494         
1476034560  32  93  4.9198816667 .0000002923 .0005406477 .0003121430 9784.000000 9651.448450 132.551550 1.373385         
1476034560  32  94  4.9190616666 .0000000013 .0000360555 .0000208166 9640.000000 9651.448450 11.448450 0.118619         
1476034560  32  95  5.0384303333 .0000001746 .0004178516 .0002412467 9664.000000 9651.448450 12.551550 0.130048         
1476034560  32  96  4.9509560000 .0000000145 .0001204159 .0000695221 9832.000000 9651.448450 180.551550 1.870720         
1476034560  32  97  5.1022570000 .0000000628 .0002505992 .0001446835 9696.000000 9651.448450 44.551550 0.461605         
1476034560  32  98  4.9035733334 .0000014936 .0012221292 .0007055966 9680.000000 9651.448450 28.551550 0.295827         
1476034560  32  99  4.9271176666 .0000005994 .0007742092 .0004469898 9616.000000 9651.448450 35.448450 0.367286         
1476034560  32  100  4.9464896667 .0000012791 .0011309730 .0006529675 9720.000000 9651.448450 68.551550 0.710272         
1476034560  32  101  4.9205460000 .0000000020 .0000447213 .0000258198 9584.000000 9651.448450 67.448450 0.698843         
1476034560  32  102  4.9130156667 .0000000167 .0001292284 .0000746100 9736.000000 9651.448450 84.551550 0.876050         
1476034560  32  103  4.9273536666 .0000001766 .0004202380 .0002426245 9600.000000 9651.448450 51.448450 0.533065         
1476034560  32  104  4.9107623333 .0000000181 .0001345362 .0000776745 9752.000000 9651.448450 100.551550 1.041829         
1476034560  32  105  4.9594093333 .0000001919 .0004380639 .0002529163 9752.000000 9651.448450 100.551550 1.041829         
1476034560  32  106  4.9197730000 .0000000041 .0000640312 .0000369684 9624.000000 9651.448450 27.448450 0.284397         
1476034560  32  107  4.9102920000 .0000000891 .0002984962 .0001723368 9608.000000 9651.448450 43.448450 0.450175         
1476034560  32  108  4.9120320000 .0000011591 .0010766150 .0006215839 9632.000000 9651.448450 19.448450 0.201508         
1476034560  32  109  5.0928513333 .0000001524 .0003903844 .0002253885 9768.000000 9651.448450 116.551550 1.207607         
1476034560  32  110  4.9180916667 .0000007765 .0008811923 .0005087566 9712.000000 9651.448450 60.551550 0.627383         
1476034560  32  111  4.9396630000 .0000002051 .0004528796 .0002614701 9808.000000 9651.448450 156.551550 1.622052         
1476034560  32  112  4.9191820000 .0000001395 .0003734969 .0002156385 9568.000000 9651.448450 83.448450 0.864621         
1476034560  32  113  4.9446110000 .0000000581 .0002410394 .0001391641 9528.000000 9651.448450 123.448450 1.279067         
1476034560  32  114  4.9259050000 .0000000946 .0003075711 .0001775762 9368.000000 9651.448450 283.448450 2.936849         
1476034560  32  115  4.9711253333 .0000008380 .0009154233 .0005285198 9568.000000 9651.448450 83.448450 0.864621         
1476034560  32  116  4.9449813334 .0000000516 .0002271563 .0001311487 9512.000000 9651.448450 139.448450 1.444845         
1476034560  32  117  5.1676236666 .0000010981 .0010479026 .0006050068 9776.000000 9651.448450 124.551550 1.290496         
1476034560  32  118  4.9825653333 .0000000184 .0001356465 .0000783155 9712.000000 9651.448450 60.551550 0.627383         
1476034560  32  119  4.9760296666 .0000026128 .0016164157 .0009332380 9744.000000 9651.448450 92.551550 0.958939         
1476034560  32  120  4.9462453334 .0000017568 .0013254433 .0007652450 9448.000000 9651.448450 203.448450 2.107958         
1476034560  32  121  4.9419123334 .0000001295 .0003598610 .0002077658 9600.000000 9651.448450 51.448450 0.533065         
1476034560  32  122  4.9520703333 .0000011209 .0010587256 .0006112555 9504.000000 9651.448450 147.448450 1.527734         
1476034560  32  123  4.9269686667 .0000001380 .0003714835 .0002144760 9552.000000 9651.448450 99.448450 1.030399         
1476034560  32  124  4.9603986667 .0000001261 .0003551056 .0002050203 9576.000000 9651.448450 75.448450 0.781732         
1476034560  32  125  4.9205983334 .0000004337 .0006585590 .0003802192 9424.000000 9651.448450 227.448450 2.356625         
1476034560  32  126  5.0973316667 .0000007235 .0008505880 .0004910872 9440.000000 9651.448450 211.448450 2.190847         
1476034560  32  127  4.9576983334 .0000008117 .0009009439 .0005201602 9848.000000 9651.448450 196.551550 2.036498         
1476034560  32  128  4.9388160000 .0000001596 .0003994996 .0002306512 9656.000000 9651.448450 4.551550 0.047159         
