237568       .0199316667 .0000000054 .0000734846 .0000424263 inf 118730.282429 inf inf        .0205420000 .0000000818 .0002860069 .0001651261 inf 118730.282429 inf inf        .0199450000 .0000000184 .0001356465 .0000783155 inf 118730.282429 inf inf        .0219880000 .0000000129 .0001135781 .0000655743 inf 118730.282429 inf inf         
245760       .0203213333 .0000001321 .0003634556 .0002098411 inf 122794.412432 inf inf        .0207166667 .0000001627 .0004033608 .0002328804 inf 122794.412432 inf inf        .0201546667 .0000000043 .0000655743 .0000378593 inf 122794.412432 inf inf        .0219770000 .0000000078 .0000883176 .0000509901 inf 122794.412432 inf inf         
253952       .0207166666 .0000000821 .0002865309 .0001654286 inf 126883.398673 inf inf        .0205903334 .0000000276 .0001661324 .0000959165 inf 126883.398673 inf inf        .0215253333 .0000000270 .0001643167 .0000948682 inf 126883.398673 inf inf        .0221220000 .0000001236 .0003515679 .0002029778 inf 126883.398673 inf inf         
262144       .0208963334 .0000001114 .0003337663 .0001927000 inf 130949.661879 inf inf        .0207110000 .0000000838 .0002894822 .0001671326 inf 130949.661879 inf inf        .0213803333 .0000000066 .0000812403 .0000469041 inf 130949.661879 inf inf        .0220630000 .0000000011 .0000331662 .0000191485 inf 130949.661879 inf inf         
270336       .0208080000 .0000000113 .0001063014 .0000613731 inf 135034.512337 inf inf        .0208833334 .0000000161 .0001268857 .0000732574 inf 135034.512337 inf inf        .0219716667 .0000000874 .0002956349 .0001706848 inf 135034.512337 inf inf        .0223456667 .0000001415 .0003761648 .0002171788 inf 135034.512337 inf inf         
278528       .0211440000 .0000000287 .0001694107 .0000978093 inf 139146.532827 inf inf        .0210200000 .0000000322 .0001794435 .0001036017 inf 139146.532827 inf inf        .0228743334 .0000010202 .0010100495 .0005831523 inf 139146.532827 inf inf        .0228993334 .0000009607 .0009801530 .0005658915 inf 139146.532827 inf inf         
286720       .0210523334 .0000000664 .0002576819 .0001487727 inf 143267.208814 inf inf        .0213293333 .0000000516 .0002271563 .0001311487 inf 143267.208814 inf inf        .0223560000 .0000001818 .0004263801 .0002461706 inf 143267.208814 inf inf        .0230120000 .0000001698 .0004120679 .0002379075 inf 143267.208814 inf inf         
294912       .0212433334 .0000000261 .0001615549 .0000932737 inf 147349.057422 inf inf        .0211253333 .0000000033 .0000574456 .0000331662 inf 147349.057422 inf inf        .0221143334 .0000000485 .0002202271 .0001271481 inf 147349.057422 inf inf        .0225950000 .0000000409 .0002022374 .0001167618 inf 147349.057422 inf inf         
303104       .0215683333 .0000000322 .0001794435 .0001036017 inf 151471.080708 inf inf        .0214826667 .0000000930 .0003049590 .0001760681 inf 151471.080708 inf inf        .0224313334 .0000001743 .0004174925 .0002410394 inf 151471.080708 inf inf        .0226493333 .0000000043 .0000655743 .0000378593 inf 151471.080708 inf inf         
311296       .0220980000 .0000003153 .0005615158 .0003241912 inf 155487.191982 inf inf        .0215633333 .0000000136 .0001166190 .0000673300 inf 155487.191982 inf inf        .0222350000 .0000000811 .0002847806 .0001644181 inf 155487.191982 inf inf        .0238450000 .0000020213 .0014217243 .0008208329 inf 155487.191982 inf inf         
319488       .0220066666 .0000000013 .0000360555 .0000208166 inf 159574.802346 inf inf        .0221196666 .0000000510 .0002258317 .0001303839 inf 159574.802346 inf inf        .0226303334 .0000000948 .0003078960 .0001777638 inf 159574.802346 inf inf        .0244440000 .0000007651 .0008746999 .0005050082 inf 159574.802346 inf inf         
327680       .0227216666 .0000000566 .0002379075 .0001373559 inf 163693.536978 inf inf        .0224446666 .0000002025 .0004500000 .0002598076 inf 163693.536978 inf inf        .0228506666 .0000002390 .0004888762 .0002822528 inf 163693.536978 inf inf        .0239686666 .0000002129 .0004614108 .0002663956 inf 163693.536978 inf inf         
335872       .0235516666 .0000000033 .0000574456 .0000331662 inf 167840.046749 inf inf        .0250893333 .0000001052 .0003243454 .0001872609 inf 167840.046749 inf inf        .0228936666 .0000001379 .0003713488 .0002143983 inf 167840.046749 inf inf        .0252960000 .0000000061 .0000781024 .0000450924 inf 167840.046749 inf inf         
344064       .0240946667 .0000002121 .0004605431 .0002658946 inf 171941.292536 inf inf        .0254116667 .0000001510 .0003885871 .0002243508 inf 171941.292536 inf inf        .0229066667 .0000000936 .0003059411 .0001766351 inf 171941.292536 inf inf        .0254520000 .0000000919 .0003031501 .0001750237 inf 171941.292536 inf inf         
352256       .0245566666 .0000000426 .0002063976 .0001191637 inf 176016.470214 inf inf        .0258743334 .0000000714 .0002672077 .0001542724 inf 176016.470214 inf inf        .0231276666 .0000000010 .0000316227 .0000182573 inf 176016.470214 inf inf        .0259253334 .0000003146 .0005608921 .0003238312 inf 176016.470214 inf inf         
360448       .0248690000 .0000000965 .0003106444 .0001793506 inf 180056.268021 inf inf        .0261693334 .0000000047 .0000685565 .0000395811 inf 180056.268021 inf inf        .0237700000 .0000001197 .0003459768 .0001997497 inf 180056.268021 inf inf        .0259360000 .0000000857 .0002927456 .0001690167 inf 180056.268021 inf inf         
