92252160   0.000    .8474353333 .0000000021 .0000458257 .0000264574 -7854.801758 -7858.876380 4.074622 0.051847        .3587403334 .0000150066 .0038738353 .0022365598 -7854.992188 -7858.876380 3.884192 0.049424        .3770996667 .0000113562 .0033698961 .0019456104 -7854.932617 -7858.876380 3.943763 0.050182        .3746776666 .0000000137 .0001170469 .0000675770 -7854.953613 -7858.876380 3.922767 0.049915         
92252160   0.125    1.5808073334 .0000000174 .0001319090 .0000761576 -7855.938477 -7858.876380 2.937903 0.037383        .5226153334 .0000000030 .0000547722 .0000316227 -7855.120117 -7858.876380 3.756263 0.047796        .4949993333 .0000000511 .0002260530 .0001305117 -7856.466797 -7858.876380 2.409583 0.030661        .5114786667 .0000000935 .0003057776 .0001765407 -7855.538574 -7858.876380 3.337806 0.042472         
92252160   0.250    2.3143150000 .0000000096 .0000979795 .0000565684 -7857.995117 -7858.876380 0.881263 0.011214        .6893053334 .0000000471 .0002170253 .0001252996 -7857.674805 -7858.876380 1.201575 0.015289        .6155933333 .0000000024 .0000489897 .0000282842 -7859.222168 -7858.876380 0.345788 0.004400        .6476566666 .0000000080 .0000894427 .0000516397 -7858.081543 -7858.876380 0.794837 0.010114         
92252160   0.375    3.0475840000 .0000000204 .0001428285 .0000824620 -7854.032227 -7858.876380 4.844153 0.061639        .8554593334 .0000000517 .0002273763 .0001312757 -7852.618652 -7858.876380 6.257728 0.079626        .7356533334 .0000001386 .0003722902 .0002149418 -7853.927734 -7858.876380 4.948646 0.062969        .7841450000 .0000000545 .0002334523 .0001347837 -7854.753418 -7858.876380 4.122962 0.052462         
92252160   0.500    3.7815283334 .0000002830 .0005319774 .0003071372 -7854.964355 -7858.876380 3.912024 0.049778        1.0215646667 .0000000004 .0000200000 .0000115470 -7854.844238 -7858.876380 4.032142 0.051307        .8557143334 .0000000023 .0000479583 .0000276887 -7855.791016 -7858.876380 3.085364 0.039260        .9206643334 .0000000198 .0001407124 .0000812403 -7856.341797 -7858.876380 2.534583 0.032251         
92252160   0.625    4.5152323334 .0000005290 .0007273238 .0004199205 -7853.891113 -7858.876380 4.985267 0.063435        1.1875136666 .0000000690 .0002626785 .0001516575 -7853.571289 -7858.876380 5.305091 0.067504        .9761516666 .0000000054 .0000734846 .0000424263 -7855.222656 -7858.876380 3.653724 0.046492        1.0571170000 .0000000015 .0000387298 .0000223606 -7855.794434 -7858.876380 3.081946 0.039216         
92252160   0.750    5.2474236667 .0000000068 .0000824621 .0000476095 -7856.845215 -7858.876380 2.031165 0.025845        1.3537986666 .0000000418 .0002044504 .0001180394 -7857.296875 -7858.876380 1.579505 0.020098        1.0967190000 .0000000445 .0002109502 .0001217921 -7856.911133 -7858.876380 1.965247 0.025007        1.1941506667 .0000000466 .0002158703 .0001246327 -7858.315918 -7858.876380 0.560462 0.007132         
92252160   0.875    5.9817250000 .0000012103 .0011001363 .0006351639 -7857.637207 -7858.876380 1.239173 0.015768        1.5198730000 .0000000557 .0002360084 .0001362595 -7858.496582 -7858.876380 0.379798 0.004833        1.2168660000 .0000011590 .0010765686 .0006215571 -7857.080078 -7858.876380 1.796302 0.022857        1.3304256666 .0000000515 .0002269361 .0001310216 -7858.125488 -7858.876380 0.750892 0.009555         
92252160   1.000    6.6619966667 .0019776685 .0444709849 .0256753351 -7861.324707 -7858.876380 2.448327 0.031154        1.6658880000 .0000001150 .0003391164 .0001957889 -7861.615723 -7858.876380 2.739343 0.034857        1.3286060000 .0000002500 .0005000000 .0002886751 -7861.283203 -7858.876380 2.406823 0.030626        1.4563896666 .0000000332 .0001822086 .0001051981 -7861.249512 -7858.876380 2.373132 0.030197         
