581632 .0137932001 .0000005279 .0007265672 .0003249307
589824 .0128894001 .0000003004 .0005480875 .0002451121
598016 .0129952001 .0000010313 .0010155294 .0004541585
606208 .0128373999 .0000007781 .0008820997 .0003944869
614400 .0156696000 .0000014111 .0011878973 .0005312438
622592 .0163550000 .0000000824 .0002870540 .0001283744
630784 .0148096000 .0000013842 .0011765202 .0005261558
638976 .0144022000 .0000003867 .0006218520 .0002781006
647168 .0131680000 .0000007357 .0008577295 .0003835882
655360 .0130868000 .0000011136 .0010552724 .0004719321
663552 .0121424000 .0000014775 .0012155245 .0005435990
671744 .0141066000 .0000016184 .0012721635 .0005689288
679936 .0149834000 .0000015099 .0012287798 .0005495270
688128 .0160888001 .0000020895 .0014455102 .0006464518
696320 .0145206000 .0000002573 .0005072474 .0002268479
704512 .0146280000 .0000007033 .0008386298 .0003750466
712704 .0127358000 .0000002706 .0005201922 .0002326370
720896 .0130524001 .0000005813 .0007624303 .0003409691
729088 .0122502000 .0000004340 .0006587867 .0002946183
737280 .0139304000 .0000004199 .0006479969 .0002897930
745472 .0159024000 .0000002319 .0004815599 .0002153601
753664 .0156510000 .0000017424 .0013200000 .0005903219
761856 .0156816000 .0000011208 .0010586784 .0004734553
770048 .0150222000 .0000011959 .0010935721 .0004890603
778240 .0139338000 .0000006492 .0008057294 .0003603331
786432 .0126356000 .0000005758 .0007588148 .0003393522
794624 .0128214001 .0000006019 .0007758221 .0003469581
802816 .0150638000 .0000014498 .0012040764 .0005384793
811008 .0171610000 .0000009110 .0009544631 .0004268488
819200 .0160572000 .0000001804 .0004247352 .0001899473
827392 .0155293999 .0000003097 .0005565069 .0002488774
835584 .0158292000 .0000007505 .0008663140 .0003874273
843776 .0148390000 .0000002425 .0004924428 .0002202271
851968 .0135634000 .0000007198 .0008484102 .0003794205
860160 .0138746000 .0000003990 .0006316644 .0002824889
868352 .0144532000 .0000003622 .0006018305 .0002691467
876544 .0163878000 .0000013063 .0011429348 .0005111359
884736 .0167794000 .0000017701 .0013304510 .0005949957
892928 .0158298001 .0000005453 .0007384443 .0003302423
901120 .0153088000 .0000012343 .0011109905 .0004968500
909312 .0145134000 .0000007178 .0008472307 .0003788930
917504 .0144530000 .0000007966 .0008925245 .0003991490
925696 .0132540000 .0000001387 .0003724244 .0001665532
933888 .0135622000 .0000014830 .0012177848 .0005446099
942080 .0158204000 .0000025759 .0016049610 .0007177603
950272 .0168056000 .0000008981 .0009476813 .0004238159
958464 .0155600000 .0000001696 .0004118252 .0001841738
966656 .0150914001 .0000003346 .0005784461 .0002586889
974848 .0147320000 .0000008895 .0009431330 .0004217818
983040 .0146886000 .0000008704 .0009329523 .0004172289
991232 .0134418000 .0000011441 .0010696261 .0004783513
999424 .0150830000 .0000018423 .0013573135 .0006070090
1007616 .0159646001 .0000005351 .0007315052 .0003271390
1015808 .0167262000 .0000009066 .0009521554 .0004258168
1024000 .0188460000 .0000149127 .0038616965 .0017270031
1032192 .0157336000 .0000009213 .0009598437 .0004292551
1040384 .0145634000 .0000011812 .0010868302 .0004860452
1048576 .0143900000 .0000001647 .0004058324 .0001814937
1056768 .0158570000 .0000045789 .0021398364 .0009569639
1064960 .0179726000 .0000005833 .0007637407 .0003415552
1073152 .0175394000 .0000005406 .0007352550 .0003288160
1081344 .0176296000 .0000019607 .0014002499 .0006262107
1089536 .0159462000 .0000005213 .0007220110 .0003228931
1097728 .0150526000 .0000008463 .0009199456 .0004114121
1105920 .0155014000 .0000027097 .0016461166 .0007361657
1114112 .0169730001 .0000058845 .0024257988 .0010848502
1122304 .0168176000 .0000052400 .0022891046 .0010237186
1130496 .0171448000 .0000073369 .0027086712 .0012113545
1138688 .0184284000 .0000016159 .0012711805 .0005684892
1146880 .0186846000 .0000008628 .0009288702 .0004154033
1155072 .0175052000 .0000011173 .0010570241 .0004727155
1163264 .0172044001 .0000022073 .0014856984 .0006644245
1171456 .0164974001 .0000007427 .0008618004 .0003854088
1179648 .0155344000 .0000002609 .0005107837 .0002284294
1187840 .0171716000 .0000058773 .0024243143 .0010841863
1196032 .0168504000 .0000029252 .0017103216 .0007648790
1204224 .0181840000 .0000004782 .0006915200 .0003092571
1212416 .0181992000 .0000024259 .0015575300 .0006965485
1220608 .0171806000 .0000011034 .0010504284 .0004697658
1228800 .0164942000 .0000023686 .0015390256 .0006882731
1236992 .0166267999 .0000017456 .0013212115 .0005908637
1245184 .0157970000 .0000005233 .0007233947 .0003235119
1253376 .0171998000 .0000064814 .0025458593 .0011385428
1261568 .0180210000 .0000057749 .0024031021 .0010746999
1269760 .0193506000 .0000032237 .0017954665 .0008029570
1277952 .0178486000 .0000029826 .0017270205 .0007723470
1286144 .0182196000 .0000006262 .0007913279 .0003538925
1294336 .0171858001 .0000009057 .0009516827 .0004256054
1302528 .0177866000 .0000025135 .0015854021 .0007090133
1310720 .0157717999 .0000009952 .0009975971 .0004461389
1318912 .0196108000 .0000004873 .0006980687 .0003121858
1327104 .0196272000 .0000012389 .0011130588 .0004977750
1335296 .0190144000 .0000004449 .0006670082 .0002982951
1343488 .0192138000 .0000005097 .0007139327 .0003192804
1351680 .0175622000 .0000008960 .0009465727 .0004233201
1359872 .0176962000 .0000006077 .0007795511 .0003486258
1368064 .0172476000 .0000020051 .0014160155 .0006332613
1376256 .0189776000 .0000091428 .0030237063 .0013522425
1384448 .0195560000 .0000048175 .0021948804 .0009815803
1392640 .0192062000 .0000001530 .0003911521 .0001749285
1400832 .0194586000 .0000004969 .0007049113 .0003152459
1409024 .0186216000 .0000003681 .0006067124 .0002713300
1417216 .0177572000 .0000021887 .0014794255 .0006616191
1425408 .0179770000 .0000011087 .0010529482 .0004708927
1433600 .0176327999 .0000029058 .0017046407 .0007623384
1441792 .0170222001 .0000009755 .0009876740 .0004417012
1449984 .0184534000 .0000021336 .0014606847 .0006532380
1458176 .0185088000 .0000052727 .0022962360 .0010269079
1466368 .0191002000 .0000011191 .0010578752 .0004730961
1474560 .0207222000 .0000161244 .0040155198 .0017957950
1482752 .0189860000 .0000013764 .0011732007 .0005246713
1490944 .0185128000 .0000032932 .0018147176 .0008115663
1499136 .0179798001 .0000040673 .0020167548 .0009019201
1507328 .0177664000 .0000017241 .0013130498 .0005872137
1515520 .0175000000 .0000054101 .0023259621 .0010402018
1523712 .0181164000 .0000017587 .0013261598 .0005930766
1531904 .0192518000 .0000015685 .0012523977 .0005600892
1540096 .0201894000 .0000020996 .0014489996 .0006480123
1548288 .0191021999 .0000006466 .0008041144 .0003596108
1556480 .0189252000 .0000019537 .0013977481 .0006250919
1564672 .0173796001 .0000018794 .0013709121 .0006130905
1572864 .0179018000 .0000036559 .0019120407 .0008550905
1581056 .0204462001 .0000040804 .0020200000 .0009033714
1589248 .0203470000 .0000005478 .0007401351 .0003309984
1597440 .0191706000 .0000025070 .0015833508 .0007080960
1605632 .0192770000 .0000001622 .0004027406 .0001801110
1613824 .0181944000 .0000004505 .0006711929 .0003001665
1622016 .0188030000 .0000007010 .0008372574 .0003744328
1630208 .0164596000 .0000003216 .0005670978 .0002536138
1638400 .0169516001 .0000026684 .0016335237 .0007305340
1646592 .0195702000 .0000019011 .0013788038 .0006166198
1654784 .0187616000 .0000015264 .0012354756 .0005525214
1662976 .0180828000 .0000008991 .0009482088 .0004240518
1671168 .0176922000 .0000007373 .0008586617 .0003840051
1679360 .0181684000 .0000023185 .0015226621 .0006809551
1687552 .0175146000 .0000010303 .0010150369 .0004539383
1695744 .0171772000 .0000011393 .0010673799 .0004773468
1703936 .0160670000 .0000004437 .0006661080 .0002978925
1712128 .0173824000 .0000019536 .0013977124 .0006250759
1720320 .0189904000 .0000007098 .0008424962 .0003767757
1728512 .0200120000 .0000003147 .0005609812 .0002508784
1736704 .0185546000 .0000002295 .0004790615 .0002142428
1744896 .0179932000 .0000009877 .0009938309 .0004444546
1753088 .0172100000 .0000019710 .0014039230 .0006278534
1761280 .0159967999 .0000007316 .0008553361 .0003825179
1769472 .0160362000 .0000004884 .0006988562 .0003125379
1777664 .0164546000 .0000035415 .0018818873 .0008416055
1785856 .0183590000 .0000005856 .0007652450 .0003422279
1794048 .0183592000 .0000006010 .0007752418 .0003466986
1802240 .0180374000 .0000009240 .0009612491 .0004298836
1810432 .0174418000 .0000004867 .0006976388 .0003119935
1818624 .0165514000 .0000021275 .0014585952 .0006523036
1826816 .0156938001 .0000007608 .0008722384 .0003900768
1835008 .0147146000 .0000003631 .0006025777 .0002694809
1843200 .0178435999 .0000020852 .0014440221 .0006457863
1851392 .0175874000 .0000004237 .0006509224 .0002911013
1859584 .0171666000 .0000000675 .0002598076 .0001161894
1867776 .0164984000 .0000009954 .0009976973 .0004461837
1875968 .0165110001 .0000004444 .0006666333 .0002981274
1884160 .0168390001 .0000021786 .0014760081 .0006600908
1892352 .0156076000 .0000022665 .0015054899 .0006732755
1900544 .0159172000 .0000030908 .0017580671 .0007862315
1908736 .0162882000 .0000047782 .0021859094 .0009775684
1916928 .0173390000 .0000022371 .0014956938 .0006688946
1925120 .0185584000 .0000004967 .0007047694 .0003151824
1933312 .0184297999 .0000039613 .0019903014 .0008900898
1941504 .0179168000 .0000010945 .0010461835 .0004678674
1949696 .0164484000 .0000045470 .0021323695 .0009536246
1957888 .0170956000 .0000028383 .0016847254 .0007534321
1966080 .0156212000 .0000006572 .0008106787 .0003625465
1974272 .0172668000 .0000034697 .0018627130 .0008330305
1982464 .0242330001 .0001441020 .0120042492 .0053684634
1990656 .0178128000 .0000000583 .0002414539 .0001079814
1998848 .0165050000 .0000009325 .0009656603 .0004318564
2007040 .0169980000 .0000015846 .0012588089 .0005629564
2015232 .0174098000 .0000010713 .0010350362 .0004628822
2023424 .0170394000 .0000028786 .0016966437 .0007587621
2031616 .0164066000 .0000018866 .0013735355 .0006142637
2039808 .0166378000 .0000015395 .0012407658 .0005548873
2048000 .0179222000 .0000037352 .0019326665 .0008643147
2056192 .0202772000 .0000195049 .0044164352 .0019750898
2064384 .0166758000 .0000010367 .0010181846 .0004553459
2072576 .0185568000 .0000009058 .0009517352 .0004256289
2080768 .0170585999 .0000015846 .0012588089 .0005629564
2088960 .0163348001 .0000003502 .0005917769 .0002646506
2097152 .0168330000 .0000021938 .0014811482 .0006623896
2105344 .0166460000 .0000032763 .0018100552 .0008094812
2113536 .0186502000 .0000012914 .0011363978 .0005082125
2121728 .0177140001 .0000011213 .0010589145 .0004735609
2129920 .0184216000 .0000024658 .0015702865 .0007022534
2138112 .0170762001 .0000007481 .0008649277 .0003868074
2146304 .0164216001 .0000008489 .0009213576 .0004120436
2154496 .0163530000 .0000014302 .0011959096 .0005348270
2162688 .0170034000 .0000023936 .0015471263 .0006918959
2170880 .0189130000 .0000045771 .0021394158 .0009567758
2179072 .0168168000 .0000016198 .0012727136 .0005691748
2187264 .0196769999 .0000001693 .0004114608 .0001840108
2195456 .0185990000 .0000005680 .0007536577 .0003370459
2203648 .0171756000 .0000030141 .0017361163 .0007764148
2211840 .0188268000 .0000020110 .0014180973 .0006341923
2220032 .0188634000 .0000025127 .0015851498 .0007089005
2228224 .0165599999 .0000008652 .0009301612 .0004159807
2236416 .0176303999 .0000057466 .0023972067 .0010720634
2244608 .0187890000 .0000024408 .0015623059 .0006986844
2252800 .0191844000 .0000015120 .0012296340 .0005499090
2260992 .0200010000 .0000018775 .0013702189 .0006127805
2269184 .0194550000 .0000026444 .0016261611 .0007272413
2277376 .0179894000 .0000024641 .0015697452 .0007020113
2285568 .0186668000 .0000016963 .0013024208 .0005824602
2293760 .0175670000 .0000018091 .0013450278 .0006015147
2301952 .0180960000 .0000018414 .0013569819 .0006068607
2310144 .0187418000 .0000010264 .0010131140 .0004530783
2318336 .0204604000 .0000014378 .0011990829 .0005362461
2326528 .0196194000 .0000020762 .0014409024 .0006443911
2334720 .0186694000 .0000009934 .0009966945 .0004457353
2342912 .0192818000 .0000010145 .0010072239 .0004504442
2351104 .0176438000 .0000012924 .0011368377 .0005084092
2359296 .0179448000 .0000026853 .0016386884 .0007328437
2367488 .0198732000 .0000000970 .0003114482 .0001392838
2375680 .0198948000 .0000020777 .0014414229 .0006446239
2383872 .0190790000 .0000001915 .0004376071 .0001957038
2392064 .0192012000 .0000017045 .0013055650 .0005838664
2400256 .0179498000 .0000011521 .0010733592 .0004800208
2408448 .0185103999 .0000017494 .0013226488 .0005915065
2416640 .0180212001 .0000126736 .0035600000 .0015920804
2424832 .0192658000 .0000104994 .0032402777 .0014490962
2433024 .0204366000 .0000006656 .0008158431 .0003648561
2441216 .0182248000 .0000071110 .0026666458 .0011925602
2449408 .0195724000 .0000004498 .0006706713 .0002999333
2457600 .0190980000 .0000004468 .0006684309 .0002989313
2465792 .0198716000 .0000011384 .0010669582 .0004771582
2473984 .0191822000 .0000028236 .0016803571 .0007514785
2482176 .0175214000 .0000011017 .0010496189 .0004694038
2490368 .0171074000 .0000010718 .0010352777 .0004629902
2498560 .0219578000 .0000022558 .0015019320 .0006716844
2506752 .0195816001 .0000004433 .0006658077 .0002977582
2514944 .0210976000 .0000010796 .0010390380 .0004646719
2523136 .0192526000 .0000015517 .0012456725 .0005570816
2531328 .0199776000 .0000004688 .0006846897 .0003062025
2539520 .0184240000 .0000008146 .0009025519 .0004036334
2547712 .0185182000 .0000015191 .0012325177 .0005511986
2555904 .0190872000 .0000004104 .0006406246 .0002864960
2564096 .0185156000 .0000040776 .0020193068 .0009030614
2572288 .0208624001 .0000026739 .0016352064 .0007312865
2580480 .0215866000 .0000023939 .0015472233 .0006919392
2588672 .0203364000 .0000001810 .0004254409 .0001902629
2596864 .0194532000 .0000010165 .0010082162 .0004508879
2605056 .0199116000 .0000009157 .0009569221 .0004279485
2613248 .0189394000 .0000013004 .0011403508 .0005099803
2621440 .0178065999 .0000004220 .0006496152 .0002905167
2629632 .0174058000 .0000028557 .0016898816 .0007557380
2637824 .0201778000 .0000025142 .0015856229 .0007091121
2646016 .0190046000 .0000020171 .0014202464 .0006351534
2654208 .0191930000 .0000019528 .0013974262 .0006249479
2662400 .0193456000 .0000005905 .0007684399 .0003436567
2670592 .0180018000 .0000010426 .0010210778 .0004566398
2678784 .0172044000 .0000009557 .0009775990 .0004371955
2686976 .0194290000 .0000020905 .0014458561 .0006466065
2695168 .0205894000 .0000012057 .0010980437 .0004910600
2703360 .0214114000 .0000018224 .0013499629 .0006037217
2711552 .0206254000 .0000018925 .0013756816 .0006152235
2719744 .0198262000 .0000002392 .0004890807 .0002187235
2727936 .0198324000 .0000010765 .0010375451 .0004640042
2736128 .0200360000 .0000038659 .0019661892 .0008793065
2744320 .0199430000 .0000024746 .0015730861 .0007035054
2752512 .0186610001 .0000013096 .0011443775 .0005117811
2760704 .0207146000 .0000052989 .0023019339 .0010294561
2768896 .0198250000 .0000029227 .0017095905 .0007645521
2777088 .0207540000 .0000003958 .0006291263 .0002813538
2785280 .0211856000 .0000026726 .0016348088 .0007311087
2793472 .0203828000 .0000002111 .0004594562 .0002054750
2801664 .0185157999 .0000006580 .0008111719 .0003627671
2809856 .0180962000 .0000004994 .0007066823 .0003160379
2818048 .0188588000 .0000014612 .0012088010 .0005405922
2826240 .0185572000 .0000020064 .0014164744 .0006334666
2834432 .0198338000 .0000011588 .0010764757 .0004814145
2842624 .0211614000 .0000027678 .0016636706 .0007440161
2850816 .0205954000 .0000018942 .0013762993 .0006154997
2859008 .0210500001 .0000013710 .0011708970 .0005236410
2867200 .0207362000 .0000005501 .0007416872 .0003316925
2875392 .0190670000 .0000007052 .0008397618 .0003755528
2883584 .0193848000 .0000017484 .0013222707 .0005913374
2891776 .0218018001 .0000006069 .0007790378 .0003483962
2899968 .0214636000 .0000015424 .0012419339 .0005554097
2908160 .0211166000 .0000005259 .0007251896 .0003243146
2916352 .0211582001 .0000017523 .0013237446 .0005919965
2924544 .0200186000 .0000006808 .0008251060 .0003689986
2932736 .0196421999 .0000009799 .0009898989 .0004426962
2940928 .0188228000 .0000021912 .0014802702 .0006619969
2949120 .0194326001 .0000020516 .0014323407 .0006405622
2957312 .0196874000 .0000022390 .0014963288 .0006691785
2965504 .0203300000 .0000017395 .0013189010 .0005898304
2973696 .0212812000 .0000002453 .0004952776 .0002214948
2981888 .0226488001 .0000139531 .0037353848 .0016705148
2990080 .0197210000 .0000010332 .0010164644 .0004545766
2998272 .0198254000 .0000018610 .0013641847 .0006100819
3006464 .0193284000 .0000005351 .0007315052 .0003271390
3014656 .0187318000 .0000005546 .0007447147 .0003330465
3022848 .0196342001 .0000039486 .0019871084 .0008886618
3031040 .0214830001 .0000041370 .0020339616 .0009096152
3039232 .0226352000 .0000006793 .0008241965 .0003685918
3047424 .0242806000 .0000502674 .0070899506 .0031707222
3055616 .0208278000 .0000019738 .0014049199 .0006282992
3063808 .0205642001 .0000010313 .0010155294 .0004541585
3072000 .0203518000 .0000018751 .0013693429 .0006123887
3080192 .0192874001 .0000013721 .0011713667 .0005238511
3088384 .0204542000 .0000056236 .0023714130 .0010605281
3096576 .0220700000 .0000005502 .0007417546 .0003317227
3104768 .0225570000 .0000003902 .0006246599 .0002793563
3112960 .0221164000 .0000001706 .0004130375 .0001847159
3121152 .0224272000 .0000006049 .0007777531 .0003478217
3129344 .0207624000 .0000002661 .0005158488 .0002306945
3137536 .0203656000 .0000009431 .0009711333 .0004343040
3145728 .0202267999 .0000015339 .0012385071 .0005538772
3153920 .0209952000 .0000065073 .0025509410 .0011408154
3162112 .0235990001 .0000202542 .0045004666 .0020126698
3170304 .0215272000 .0000003101 .0005568662 .0002490381
3178496 .0197374000 .0000004749 .0006891298 .0003081882
3186688 .0207292000 .0000011839 .0010880716 .0004866004
3194880 .0190882000 .0000001004 .0003168595 .0001417038
3203072 .0196284000 .0000029585 .0017200290 .0007692203
3211264 .0213524000 .0000019652 .0014018559 .0006269290
3219456 .0198524000 .0000019790 .0014067693 .0006291263
3227648 .0204148000 .0000019128 .0013830401 .0006185143
3235840 .0220844001 .0000008079 .0008988325 .0004019701
3244032 .0214038000 .0000015136 .0012302845 .0005501999
3252224 .0222358000 .0000001883 .0004339354 .0001940618
3260416 .0208752001 .0000024296 .0015587174 .0006970796
3268608 .0197288000 .0000010729 .0010358088 .0004632277
3276800 .0203560000 .0000004391 .0006626462 .0002963443
3284992 .0211280000 .0000016085 .0012682665 .0005671860
3293184 .0214984000 .0000032625 .0018062391 .0008077746
3301376 .0232090000 .0000002647 .0005144900 .0002300869
3309568 .0216888000 .0000018653 .0013657598 .0006107863
3317760 .0219573999 .0000005408 .0007353910 .0003288768
3325952 .0209140000 .0000008799 .0009380298 .0004194996
3334144 .0203732000 .0000007159 .0008461087 .0003783913
3342336 .0199408000 .0000003615 .0006012487 .0002688865
3350528 .0204918000 .0000020507 .0014320265 .0006404217
3358720 .0212002000 .0000017972 .0013405968 .0005995331
3366912 .0242090000 .0000020076 .0014168980 .0006336560
3375104 .0229012000 .0000020618 .0014358969 .0006421526
3383296 .0224094000 .0000023039 .0015178603 .0006788077
3391488 .0212756000 .0000014035 .0011846940 .0005298112
3399680 .0213708000 .0000049476 .0022243201 .0009947461
3407872 .0220662001 .0000023458 .0015316004 .0006849525
3416064 .0219999999 .0000026931 .0016410667 .0007339073
3424256 .0226886000 .0000004889 .0006992138 .0003126979
3432448 .0219144000 .0000005628 .0007501999 .0003354995
3440640 .0223856000 .0000025051 .0015827507 .0007078276
3448832 .0221438000 .0000014294 .0011955751 .0005346774
3457024 .0202760000 .0000003636 .0006029925 .0002696664
3465216 .0206868000 .0000007070 .0008408329 .0003760319
3473408 .0218638000 .0000018144 .0013469966 .0006023951
3481600 .0239618000 .0000344817 .0058721120 .0026260883
3489792 .0224836000 .0000048228 .0021960874 .0009821201
3497984 .0238280000 .0000013671 .0011692305 .0005228957
3506176 .0231892001 .0000010583 .0010287370 .0004600651
3514368 .0226750000 .0000003350 .0005787918 .0002588435
3522560 .0221520000 .0000021931 .0014809118 .0006622838
3530752 .0219124001 .0000003121 .0005586591 .0002498399
3538944 .0220872000 .0000012611 .0011229870 .0005022150
3547136 .0224016000 .0000015912 .0012614277 .0005641276
3555328 .0221004000 .0000024598 .0015683749 .0007013985
3563520 .0230972000 .0000010777 .0010381233 .0004642628
3571712 .0227014000 .0000002088 .0004569463 .0002043525
3579904 .0228304001 .0000015374 .0012399193 .0005545087
3588096 .0218896000 .0000020309 .0014250964 .0006373224
3596288 .0219352000 .0000015327 .0012380226 .0005536605
3604480 .0208492000 .0000001213 .0003482814 .0001557561
3612672 .0212364000 .0000011831 .0010877040 .0004864360
3620864 .0223026000 .0000011582 .0010761970 .0004812899
3629056 .0232182000 .0000013908 .0011793218 .0005274087
3637248 .0236156000 .0000021058 .0014511374 .0006489683
3645440 .0237596000 .0000007523 .0008673522 .0003878916
3653632 .0225514000 .0000018881 .0013740815 .0006145079
3661824 .0225746000 .0000003989 .0006315853 .0002824535
3670016 .0217854000 .0000031754 .0017819652 .0007969190
3678208 .0219662000 .0000055246 .0023504467 .0010511517
3686400 .0230212000 .0000012409 .0011139569 .0004981766
3694592 .0237790000 .0000006694 .0008181686 .0003658961
3702784 .0232566000 .0000016461 .0012830042 .0005737769
3710976 .0224453999 .0000006111 .0007817288 .0003495997
3719168 .0209822000 .0000005272 .0007260853 .0003247152
3727360 .0215138001 .0000014515 .0012047821 .0005387949
3735552 .0226888000 .0000026429 .0016256998 .0007270350
3743744 .0221246000 .0000008298 .0009109335 .0004073818
3751936 .0233562000 .0000030308 .0017409192 .0007785627
3760128 .0236018000 .0000007360 .0008579044 .0003836665
3768320 .0240324000 .0000010138 .0010068763 .0004502887
3776512 .0235685999 .0000007769 .0008814193 .0003941826
3784704 .0235846000 .0000003205 .0005661271 .0002531797
3792896 .0224256000 .0000004897 .0006997856 .0003129536
3801088 .0225124000 .0000013939 .0011806354 .0005279962
3809280 .0222726001 .0000018877 .0013739359 .0006144428
3817472 .0223282000 .0000007499 .0008659676 .0003872724
3825664 .0234480000 .0000007474 .0008645229 .0003866263
3833856 .0241660000 .0000022266 .0014921796 .0006673230
3842048 .0236801999 .0000019606 .0014002142 .0006261948
3850240 .0239096000 .0000037036 .0019244739 .0008606508
3858432 .0232398000 .0000031874 .0017853291 .0007984234
3866624 .0230628000 .0000010173 .0010086129 .0004510654
3874816 .0214170000 .0000004263 .0006529165 .0002919931
3883008 .0227056001 .0000016312 .0012771844 .0005711742
3891200 .0226994000 .0000001145 .0003383784 .0001513274
3899392 .0234168000 .0000009061 .0009518928 .0004256994
3907584 .0239590000 .0000012306 .0011093241 .0004961048
3915776 .0243613999 .0000013334 .0011547294 .0005164106
3923968 .0230786000 .0000015034 .0012261321 .0005483429
3932160 .0235260000 .0000012255 .0011070230 .0004950757
3940352 .0245714000 .0000000899 .0002998332 .0001340894
3948544 .0234129999 .0000013007 .0011404823 .0005100391
3956736 .0240272000 .0000000094 .0000969535 .0000433589
3964928 .0242330000 .0000002952 .0005433231 .0002429814
3973120 .0233862000 .0000017727 .0013314278 .0005954326
3981312 .0227944000 .0000028322 .0016829141 .0007526220
3989504 .0223596001 .0000003344 .0005782732 .0002586116
3997696 .0217846000 .0000009493 .0009743202 .0004357292
4005888 .0223752000 .0000012470 .0011166915 .0004993996
4014080 .0242036000 .0000041863 .0020460449 .0009150190
4022272 .0240156000 .0000002270 .0004764451 .0002130727
4030464 .0241976000 .0000025141 .0015855913 .0007090979
4038656 .0234626000 .0000036650 .0019144189 .0008561541
4046848 .0242776000 .0000001948 .0004413615 .0001973828
4055040 .0240018000 .0000006502 .0008063498 .0003606105
4063232 .0260914000 .0000705427 .0083989701 .0037561336
4071424 .0230546000 .0000019626 .0014009282 .0006265141
4079616 .0241088000 .0000028948 .0017014111 .0007608941
4087808 .0234960000 .0000028819 .0016976159 .0007591969
4096000 .0253022000 .0000027591 .0016610538 .0007428458
4104192 .0288180000 .0000508972 .0071342273 .0031905234
4112384 .0245844000 .0000018429 .0013575345 .0006071078
4120576 .0252142000 .0000001804 .0004247352 .0001899473
4128768 .0241702000 .0000011717 .0010824509 .0004840867
