1441792       .0110623333 0 0 0 -454.555420 -456.072262 1.516842 0.332588        .0143156667 .0000001042 .0003228002 .0001863687 -454.000000 -456.072262 2.072262 0.454371        .0160493334 .0000122688 .0035026846 .0020222758 -456.072083 -456.072262 0.000179 0.000039        .1122346667 .0000000092 .0000959166 .0000553774 -457.091797 -456.072262 1.019535 0.223547         
1572864       .0113580000 .0000000068 .0000824621 .0000476095 52.133759 50.042652 2.091106 4.178648        .0148766667 .0000004095 .0006399218 .0003694590 52.500000 50.042652 2.457348 4.910506        .0145483333 .0000000686 .0002619160 .0001512172 50.042809 50.042652 0.000156 0.000312        .1222396666 .0000005634 .0007505997 .0004333589 48.643555 50.042652 1.399098 2.795811         
1703936       .0117896667 .0000000018 .0000424264 .0000244948 179.729980 178.086514 1.643466 0.922847        .0157000000 .0000015963 .0012634476 .0007294518 181.500000 178.086514 3.413486 1.916757        .0221973334 .0000106494 .0032633418 .0018840912 178.086609 178.086514 0.000095 0.000053        .1313943334 .0000000146 .0001208304 .0000697614 176.711914 178.086514 1.374600 0.771872         
1835008       .0119690000 .0000000005 .0000223606 .0000129098 378.929199 377.447794 1.481405 0.392480        .0162013334 .0000013508 .0011622392 .0006710191 380.500000 377.447794 3.052206 0.808643        .0228840000 .0000002012 .0004485532 .0002589723 377.447876 377.447794 0.000082 0.000022        .1413716667 .0000012136 .0011016351 .0006360293 376.296143 377.447794 1.151651 0.305115         
1966080       .0129383334 .0000009616 .0009806120 .0005661566 35.138947 33.499488 1.639459 4.893982        .0156140000 .0000000560 .0002366431 .0001366259 37.000000 33.499488 3.500512 10.449450        .0239660000 .0000002595 .0005094114 .0002941088 33.499557 33.499488 0.000070 0.000209        .1503360000 0 0 0 32.000977 33.499488 1.498511 4.473236         
2097152       .0126113333 .0000000063 .0000793725 .0000458257 578.967285 576.926100 2.041185 0.353804        .0161953334 .0000000130 .0001140175 .0000658280 580.000000 576.926100 3.073900 0.532806        .0247850000 .0000000337 .0001835755 .0001059873 576.926270 576.926100 0.000169 0.000029        .1599136667 .0000000357 .0001889444 .0001090871 575.428223 576.926100 1.497878 0.259631         
2228224       .0130080000 .0000000027 .0000519615 .0000299999 923.589966 921.230814 2.359152 0.256087        .0170476667 .0000011028 .0010501428 .0006063002 923.000000 921.230814 1.769186 0.192046        .0266313333 .0000002419 .0004918333 .0002839600 921.230957 921.230814 0.000143 0.000016        .1694103334 .0000000334 .0001827566 .0001055145 919.502930 921.230814 1.727884 0.187563         
2359296       .0132490000 .0000000139 .0001178982 .0000680685 1211.593506 1209.048701 2.544804 0.210480        .0166593333 .0000000050 .0000707106 .0000408247 1211.000000 1209.048701 1.951299 0.161391        .0268973334 .0000000059 .0000768114 .0000443470 1209.048828 1209.048701 0.000127 0.000010        .1790526666 .0000000897 .0002994995 .0001729161 1206.963379 1209.048701 2.085323 0.172476         
2490368       .0150720000 .0000000774 .0002782085 .0001606237 1165.776611 1163.881512 1.895099 0.162826        .0167360000 .0000000362 .0001902629 .0001098483 1164.000000 1163.881512 0.118488 0.010180        .0275820000 .0000000023 .0000479583 .0000276887 1163.881592 1163.881512 0.000080 0.000007        .1885090000 .0000000245 .0001565247 .0000903695 1161.874756 1163.881512 2.006756 0.172419         
2621440       .0155166667 .0000001198 .0003461213 .0001998332 1717.436401 1715.699379 1.737023 0.101243        .0178816666 .0000016148 .0012707478 .0007336665 1716.000000 1715.699379 0.300621 0.017522        .0288806667 .0000000722 .0002687005 .0001551343 1715.699585 1715.699379 0.000206 0.000012        .1981163333 .0000000314 .0001772004 .0001023066 1713.443604 1715.699379 2.255775 0.131478         
2752512       .0155050000 .0000000008 .0000282842 .0000163298 2146.145996 2144.497122 1.648874 0.076889        .0174623334 .0000001084 .0003292415 .0001900876 2146.000000 2144.497122 1.502878 0.070081        .0296823333 .0000000198 .0001407124 .0000812403 2144.497070 2144.497122 0.000052 0.000002        .2080053333 .0000000767 .0002769476 .0001598957 2142.101074 2144.497122 2.396048 0.111730         
2883584       .0158913334 .0000001845 .0004295346 .0002479919 1705.770996 1704.227644 1.543352 0.090560        .0181120000 .0000000001 .0000100000 .0000057735 1706.000000 1704.227644 1.772356 0.103998        .0330166666 .0000178723 .0042275643 .0024407853 1704.227783 1704.227644 0.000139 0.000008        .2170400000 .0000000030 .0000547722 .0000316227 1701.897217 1704.227644 2.330427 0.136744         
3014656       .0161173333 .0000000122 .0001104536 .0000637704 1613.602051 1612.080022 1.522029 0.094414        .0182366666 .0000000355 .0001884144 .0001087811 1614.000000 1612.080022 1.919978 0.119099        .0344916666 .0000296799 .0054479262 .0031453616 1612.080200 1612.080022 0.000179 0.000011        .2265310000 .0000000245 .0001565247 .0000903695 1610.164307 1612.080022 1.915715 0.118835         
3145728       .0170686667 .0000000188 .0001371130 .0000791622 1794.552979 1794.211291 0.341687 0.019044        .0188863333 .0000000017 .0000412310 .0000238047 1796.000000 1794.211291 1.788709 0.099693        .0321400000 .0000000762 .0002760434 .0001593737 1794.211426 1794.211291 0.000134 0.000007        .2361630000 .0000000101 .0001004987 .0000580229 1792.408569 1794.211291 1.802722 0.100474         
3276800       .0178956667 .0000000052 .0000721110 .0000416333 1846.408203 1846.313884 0.094319 0.005108        .0197386667 .0000000266 .0001630950 .0000941629 1846.000000 1846.313884 0.313884 0.017001        .0333973334 .0000000080 .0000894427 .0000516397 1846.314087 1846.313884 0.000202 0.000011        .2458943334 .0000000028 .0000529150 .0000305504 1844.120850 1846.313884 2.193035 0.118779         
