106496       .0232466667 .0000000312 .0001766352 .0001019803 352.750000 -169.035213 521.785213 308.684329        .0207336667 .0000067868 .0026051487 .0015040833 5948.000000 -169.035213 6117.035213 3618.793444        .0197683334 .0000000590 .0002428991 .0001402378 5948.000000 -169.035213 6117.035213 3618.793444        .0198166666 .0000000033 .0000574456 .0000331662 -215.625000 -169.035213 46.589787 27.562178        .0260266667 .0000064257 .0025348964 .0014635231 -215.625000 -169.035213 46.589787 27.562178         
114688       .0246466666 .0000006123 .0007824960 .0004517742 281.500000 9.863335 271.636665 2754.004174        .0196013334 .0000000526 .0002293468 .0001324134 4808.000000 9.863335 4798.136665 48646.188525        .0199083334 .0000000955 .0003090307 .0001784189 4808.000000 9.863335 4798.136665 48646.188525        .0208893334 .0000024696 .0015714961 .0009073036 -36.375000 9.863335 46.238335 468.790060        .0259380000 .0000074691 .0027329654 .0015778783 -36.375000 9.863335 46.238335 468.790060         
122880       .0247416667 .0000000350 .0001870828 .0001080123 352.750000 -98.638814 451.388814 457.617843        .0196076666 .0000000008 .0000282842 .0000163298 5948.000000 -98.638814 6046.638814 6130.080592        .0197793333 .0000000069 .0000830662 .0000479582 5948.000000 -98.638814 6046.638814 6130.080592        .0199816667 .0000000013 .0000360555 .0000208166 -145.125000 -98.638814 46.486186 47.127681        .0249496667 .0000000305 .0001746424 .0001008298 -145.125000 -98.638814 46.486186 47.127681         
131072       .0257803334 .0000002654 .0005151698 .0002974334 17.000000 17.209894 0.209894 1.219614        .0197513334 .0000001208 .0003475629 .0002006655 -29.375000 17.209894 46.584894 270.686697        .0199550000 .0000004060 .0006371812 .0003678767 -29.375000 17.209894 46.584894 270.686697        .0200406667 .0000002051 .0004528796 .0002614701 -29.375000 17.209894 46.584894 270.686697        .0245280000 .0000002652 .0005149757 .0002973213 -29.375000 17.209894 46.584894 270.686697         
139264       .0260340000 .0000000414 .0002034698 .0001174733 17.000000 -33.993232 50.993232 150.009955        .0212066667 .0000065415 .0025576356 .0014766516 5652.000000 -33.993232 5685.993232 16726.839138        .0199510000 .0000000134 .0001157583 .0000668330 5652.000000 -33.993232 5685.993232 16726.839138        .0212420000 .0000065819 .0025655213 .0014812044 5652.000000 -33.993232 5685.993232 16726.839138        .0246210000 .0000002808 .0005299056 .0003059411 -43.625000 -33.993232 9.631768 28.334370         
147456       .0271413333 .0000000133 .0001153256 .0000665832 17.000000 -2.063288 19.063288 923.927787        .0203336667 .0000002495 .0004994997 .0002883862 5652.000000 -2.063288 5654.063288 274031.755879        .0200300000 .0000002344 .0004841487 .0002795233 5652.000000 -2.063288 5654.063288 274031.755879        .0202186667 .0000002501 .0005000999 .0002887328 5652.000000 -2.063288 5654.063288 274031.755879        .0246963334 .0000002411 .0004910193 .0002834901 -11.625000 -2.063288 9.561712 463.421207         
155648       .0278420000 .0000001097 .0003312099 .0001912241 17.000000 -31.917622 48.917622 153.262114        .0209376667 .0000000756 .0002749545 .0001587450 5652.000000 -31.917622 5683.917622 17808.086266        .0210146667 .0000000059 .0000768114 .0000443470 5652.000000 -31.917622 5683.917622 17808.086266        .0211106667 .0000002774 .0005266877 .0003040832 5652.000000 -31.917622 5683.917622 17808.086266        .0252150000 .0000012191 .0011041286 .0006374689 -41.625000 -31.917622 9.707378 30.413852         
163840       .0286793334 .0000000835 .0002889636 .0001668332 168.375000 29.896421 138.478579 463.194505        .0208416667 .0000000093 .0000964365 .0000556776 5652.000000 29.896421 5622.103579 18805.272998        .0213440000 .0000000737 .0002714774 .0001567375 5652.000000 29.896421 5622.103579 18805.272998        .0210733334 .0000000345 .0001857417 .0001072380 5652.000000 29.896421 5622.103579 18805.272998        .0248566667 .0000005095 .0007137926 .0004121083 20.375000 29.896421 9.521421 31.848029         
172032       .0291166667 .0000000358 .0001892088 .0001092397 -26.250000 -154.345397 128.095397 82.992690        .0210420000 .0000000221 .0001486606 .0000858292 4148.000000 -154.345397 4302.345397 2787.478919        .0214583334 .0000001578 .0003972404 .0002293468 4148.000000 -154.345397 4302.345397 2787.478919        .0214486666 .0000000267 .0001634013 .0000943397 4148.000000 -154.345397 4302.345397 2787.478919        .0244476667 .0000000678 .0002603843 .0001503329 -163.875000 -154.345397 9.529603 6.174206         
180224       .0300843334 .0000001064 .0003261901 .0001883259 64.750000 -150.394849 215.144849 143.053336        .0215916667 .0000003558 .0005964897 .0003443834 5652.000000 -150.394849 5802.394849 3858.107445        .0216073334 .0000000311 .0001763519 .0001018168 5652.000000 -150.394849 5802.394849 3858.107445        .0212936667 .0000000759 .0002754995 .0001590597 5652.000000 -150.394849 5802.394849 3858.107445        .0259523334 .0000010200 .0010099504 .0005830951 -159.750000 -150.394849 9.355151 6.220394         
188416       .0323040000 .0000003007 .0005483611 .0003165964 -249.750000 -82.945878 166.804122 201.099953        .0216406667 .0000003457 .0005879625 .0003394603 2350.000000 -82.945878 2432.945878 2933.172728        .0212086667 .0000000248 .0001574801 .0000909211 2350.000000 -82.945878 2432.945878 2933.172728        .0214976667 .0000000008 .0000282842 .0000163298 2350.000000 -82.945878 2432.945878 2933.172728        .0245983334 .0000000716 .0002675817 .0001544883 -92.375000 -82.945878 9.429122 11.367800         
196608       .0316673334 .0000000085 .0000921954 .0000532290 -227.375000 -197.372820 30.002180 15.200766        .0217473334 .0000000177 .0001330413 .0000768114 -206.750000 -197.372820 9.377180 4.750999        .0220096667 .0000001009 .0003176476 .0001833939 -206.750000 -197.372820 9.377180 4.750999        .0214263334 .0000001137 .0003371943 .0001946792 -206.750000 -197.372820 9.377180 4.750999        .0245270000 .0000000205 .0001431782 .0000826639 -206.750000 -197.372820 9.377180 4.750999         
204800       .0330400000 .0000010088 .0010043903 .0005798850 -336.500000 -153.464337 183.035663 119.269185        .0216693334 .0000000210 .0001449137 .0000836659 1837.000000 -153.464337 1990.464337 1297.020779        .0221410000 .0000004041 .0006356886 .0003670149 1837.000000 -153.464337 1990.464337 1297.020779        .0214400000 .0000000122 .0001104536 .0000637704 1837.000000 -153.464337 1990.464337 1297.020779        .0245440000 .0000000306 .0001749285 .0001009950 -148.500000 -153.464337 4.964337 3.234847         
212992       .0332043334 .0000001290 .0003591656 .0002073643 -132.625000 -99.240485 33.384515 33.640016        .0220856666 .0000000370 .0001923538 .0001110555 5452.000000 -99.240485 5551.240485 5593.725657        .0231690000 .0000038220 .0019549936 .0011287160 5452.000000 -99.240485 5551.240485 5593.725657        .0213173334 .0000000365 .0001910497 .0001103025 5452.000000 -99.240485 5551.240485 5593.725657        .0251190000 .0000005243 .0007240856 .0004180510 -94.250000 -99.240485 4.990485 5.028679         
221184       .0338763334 .0000000627 .0002503996 .0001445682 -281.000000 -208.003438 72.996562 35.093921        .0228916666 .0000012454 .0011159749 .0006443084 4002.000000 -208.003438 4210.003438 2024.006657        .0220796666 .0000000607 .0002463736 .0001422438 4002.000000 -208.003438 4210.003438 2024.006657        .0216290000 .0000000432 .0002078460 .0001199999 4002.000000 -208.003438 4210.003438 2024.006657        .0246350000 .0000000559 .0002364318 .0001365039 -203.000000 -208.003438 5.003438 2.405459         
229376       .0345503334 .0000000935 .0003057776 .0001765407 -64.375000 -90.857727 26.482727 29.147468        .0225450000 .0000000003 .0000173205 .0000099999 5452.000000 -90.857727 5542.857727 6100.590360        .0221676667 .0000000613 .0002475883 .0001429451 5452.000000 -90.857727 5542.857727 6100.590360        .0217880000 .0000005674 .0007532595 .0004348945 5452.000000 -90.857727 5542.857727 6100.590360        .0248926666 .0000000085 .0000921954 .0000532290 -85.875000 -90.857727 4.982727 5.484098         
237568       .0357706667 .0000004378 .0006616645 .0003820121 -197.375000 -128.420071 68.954929 53.694823        .0228776667 .0000000308 .0001754992 .0001013245 5452.000000 -128.420071 5580.420071 4345.442301        .0227083334 .0000003006 .0005482700 .0003165438 5452.000000 -128.420071 5580.420071 4345.442301        .0216620000 .0000002122 .0004606517 .0002659573 5452.000000 -128.420071 5580.420071 4345.442301        .0250633334 .0000004111 .0006411708 .0003701801 -123.500000 -128.420071 4.920071 3.831232         
245760       .0364786667 .0000000018 .0000424264 .0000244948 -232.625000 -158.884046 73.740954 46.411805        .0232286667 .0000002533 .0005032891 .0002905740 4888.000000 -158.884046 5046.884046 3176.457401        .0228256667 .0000000602 .0002453568 .0001416568 4888.000000 -158.884046 5046.884046 3176.457401        .0220383334 .0000012595 .0011222744 .0006479454 4888.000000 -158.884046 5046.884046 3176.457401        .0263103333 .0000049765 .0022308070 .0012879570 -153.750000 -158.884046 5.134046 3.231316         
253952       .0373673334 .0000000633 .0002515949 .0001452583 -212.125000 -86.295369 125.829631 145.812727        .0233076667 .0000000719 .0002681417 .0001548116 5452.000000 -86.295369 5538.295369 6417.836114        .0224253334 .0000000620 .0002489979 .0001437590 5452.000000 -86.295369 5538.295369 6417.836114        .0221653334 .0000007970 .0008927485 .0005154285 5452.000000 -86.295369 5538.295369 6417.836114        .0249836667 .0000001896 .0004354308 .0002513960 -81.125000 -86.295369 5.170369 5.991479         
262144       .0379426667 .0000000806 .0002839013 .0001639104 -287.500000 -214.922140 72.577860 33.769373        .0235766666 .0000000011 .0000331662 .0000191485 -209.750000 -214.922140 5.172140 2.406518        .0227253334 .0000001640 .0004049691 .0002338090 -209.750000 -214.922140 5.172140 2.406518        .0223853333 .0000002815 .0005305657 .0003063222 -209.750000 -214.922140 5.172140 2.406518        .0248640000 .0000000351 .0001873499 .0001081665 -209.750000 -214.922140 5.172140 2.406518         
270336       .0391050000 .0000000935 .0003057776 .0001765407 -234.125000 -228.316736 5.808264 2.543950        .0240386666 .0000000028 .0000529150 .0000305504 -209.750000 -228.316736 18.566736 8.132008        .0227626666 .0000000453 .0002128379 .0001228820 5240.000000 -228.316736 5468.316736 2395.057335        .0248266666 .0000070486 .0026549199 .0015328187 5240.000000 -228.316736 5468.316736 2395.057335        .0248383334 .0000001711 .0004136423 .0002388164 5240.000000 -228.316736 5468.316736 2395.057335         
278528       .0399443334 .0000001312 .0003622154 .0002091251 -331.500000 -348.813116 17.313116 4.963436        .0239956667 .0000000292 .0001708800 .0000986576 -209.750000 -348.813116 139.063116 39.867513        .0227796667 .0000000231 .0001519868 .0000877496 5552.000000 -348.813116 5900.813116 1691.683268        .0219050000 .0000000414 .0002034698 .0001174733 5552.000000 -348.813116 5900.813116 1691.683268        .0251593334 .0000003825 .0006184658 .0003570713 5552.000000 -348.813116 5900.813116 1691.683268         
286720       .0405876667 .0000002031 .0004506661 .0002601921 -1026.000000 -377.606803 648.393197 171.711206        .0243200000 .0000000924 .0003039736 .0001754992 -209.750000 -377.606803 167.856803 44.452802        .0237430000 .0000022392 .0014963956 .0008639444 -9536.000000 -377.606803 9158.393197 2425.378229        .0226923334 .0000024728 .0015725139 .0009078913 -9536.000000 -377.606803 9158.393197 2425.378229        .0247596667 .0000000279 .0001670329 .0000964364 -9536.000000 -377.606803 9158.393197 2425.378229         
294912       .0416000000 .0000002331 .0004828043 .0002787471 -317.250000 -309.738157 7.511843 2.425224        .0249976667 .0000001405 .0003748332 .0002164100 -209.750000 -309.738157 99.988157 32.281511        .0232436667 .0000001984 .0004454211 .0002571639 1928.000000 -309.738157 2237.738157 722.461248        .0218410000 .0000000805 .0002837252 .0001638088 1928.000000 -309.738157 2237.738157 722.461248        .0254083334 .0000011690 .0010812030 .0006242328 1928.000000 -309.738157 2237.738157 722.461248         
