188416       .0295360000 .0000000647 .0002543619 .0001468559 -185.750000 -631.171308 445.421308 70.570589        .0200423334 .0000000178 .0001334166 .0000770281 1482.000000 -631.171308 2113.171308 334.801548        .0200366667 .0000000170 .0001303840 .0000752772 1482.000000 -631.171308 2113.171308 334.801548        .0204953334 .0000008551 .0009247161 .0005338850 1482.000000 -631.171308 2113.171308 334.801548        .0233193334 .0000001114 .0003337663 .0001927000 -749.000000 -631.171308 117.828692 18.668259         
196608       .0304016667 .0000000231 .0001519868 .0000877496 -781.500000 -840.752564 59.252564 7.047563        .0203113334 .0000000602 .0002453568 .0001416568 -958.000000 -840.752564 117.247436 13.945534        .0200723334 .0000000003 .0000173205 .0000099999 -958.000000 -840.752564 117.247436 13.945534        .0202033334 .0000000935 .0003057776 .0001765407 -958.000000 -840.752564 117.247436 13.945534        .0231883334 .0000001040 .0003224903 .0001861898 -958.000000 -840.752564 117.247436 13.945534         
204800       .0313556667 .0000000846 .0002908607 .0001679285 -4700.000000 -857.363858 3842.636142 448.191991        .0216416666 .0000042790 .0020685743 .0011942919 1786.000000 -857.363858 2643.363858 308.312956        .0202896666 .0000000072 .0000848528 .0000489897 1786.000000 -857.363858 2643.363858 308.312956        .0200403334 .0000000227 .0001506651 .0000869865 1786.000000 -857.363858 2643.363858 308.312956        .0234973333 .0000000444 .0002107130 .0001216552 -929.500000 -857.363858 72.136142 8.413714         
212992       .0320486667 .0000001276 .0003572114 .0002062360 -866.500000 -834.511220 31.988780 3.833235        .0206256666 .0000000055 .0000741619 .0000428173 1314.000000 -834.511220 2148.511220 257.457440        .0201780000 .0000000102 .0001009950 .0000583094 1314.000000 -834.511220 2148.511220 257.457440        .0202200000 .0000001809 .0004253234 .0002455605 1314.000000 -834.511220 2148.511220 257.457440        .0233910000 .0000000025 .0000500000 .0000288675 -906.500000 -834.511220 71.988780 8.626460         
221184       .0328480000 .0000000017 .0000412310 .0000238047 -981.500000 -891.667070 89.832930 10.074717        .0207346667 .0000000371 .0001926136 .0001112055 257.000000 -891.667070 1148.667070 128.822417        .0206843334 .0000007877 .0008875246 .0005124125 257.000000 -891.667070 1148.667070 128.822417        .0204006666 .0000000554 .0002353720 .0001358920 257.000000 -891.667070 1148.667070 128.822417        .0232133334 .0000000967 .0003109662 .0001795364 -964.000000 -891.667070 72.332930 8.112101         
229376       .0336780000 .0000001563 .0003953479 .0002282542 -6328.000000 -837.920355 5490.079645 655.203040        .0211860000 .0000000441 .0002100000 .0001212435 -1115.000000 -837.920355 277.079645 33.067540        .0207126667 .0000000049 .0000700000 .0000404145 -1115.000000 -837.920355 277.079645 33.067540        .0203943333 .0000000027 .0000519615 .0000299999 -1115.000000 -837.920355 277.079645 33.067540        .0233043334 .0000000765 .0002765863 .0001596871 -910.500000 -837.920355 72.579645 8.661879         
237568       .0350703334 .0000013122 .0011455129 .0006613621 -4028.000000 -864.831603 3163.168397 365.755413        .0214706667 .0000000679 .0002605762 .0001504437 1786.000000 -864.831603 2650.831603 306.514192        .0212873334 .0000003178 .0005637375 .0003254739 1786.000000 -864.831603 2650.831603 306.514192        .0201466667 .0000000517 .0002273763 .0001312757 1786.000000 -864.831603 2650.831603 306.514192        .0233610000 .0000000270 .0001643167 .0000948682 -937.500000 -864.831603 72.668397 8.402607         
245760       .0363560000 .0000034565 .0018591664 .0010733902 -4380.000000 -1054.544087 3325.455913 315.345366        .0219136666 .0000000162 .0001272792 .0000734846 1244.000000 -1054.544087 2298.544087 217.965670        .0230276667 .0000126275 .0035535193 .0020516253 1244.000000 -1054.544087 2298.544087 217.965670        .0203210000 .0000001370 .0003701351 .0002136975 1244.000000 -1054.544087 2298.544087 217.965670        .0233596667 .0000000373 .0001931320 .0001115048 -1127.000000 -1054.544087 72.455913 6.870828         
253952       .0363300000 .0000001175 .0003427827 .0001979056 -inf -1005.550540 inf inf        .0226363334 .0000014118 .0011881919 .0006860029 -1499.000000 -1005.550540 493.449460 49.072567        .0215450000 .0000003806 .0006169278 .0003561834 -1499.000000 -1005.550540 493.449460 49.072567        .0202503334 .0000000187 .0001367479 .0000789514 -1499.000000 -1005.550540 493.449460 49.072567        .0235180000 .0000002605 .0005103920 .0002946749 -1078.000000 -1005.550540 72.449460 7.204955         
262144       .0370310000 .0000001536 .0003919183 .0002262741 -1330.000000 -944.171557 385.828443 40.864231        .0243223333 .0000146108 .0038224076 .0022068680 -1016.500000 -944.171557 72.328443 7.660519        .0211140000 .0000000645 .0002539685 .0001466287 -1016.500000 -944.171557 72.328443 7.660519        .0207133334 .0000009386 .0009688137 .0005593448 -1016.500000 -944.171557 72.328443 7.660519        .0234340000 .0000001383 .0003718870 .0002147090 -1016.500000 -944.171557 72.328443 7.660519         
270336       .0376470000 .0000000656 .0002561249 .0001478737 -501.500000 -780.712873 279.212873 35.763836        .0232926666 .0000018924 .0013756453 .0007942291 -1016.500000 -780.712873 235.787127 30.201516        .0211336667 .0000000234 .0001529705 .0000883175 2060.000000 -780.712873 2840.712873 363.861411        .0204566666 .0000000174 .0001319090 .0000761576 2060.000000 -780.712873 2840.712873 363.861411        .0233576667 .0000000720 .0002683281 .0001549193 2060.000000 -780.712873 2840.712873 363.861411         
278528       .0385990000 .0000000530 .0002302172 .0001329159 -733.000000 -857.972970 124.972970 14.566073        .0230750000 .0000007945 .0008913472 .0005146195 -1016.500000 -857.972970 158.527030 18.476926        .0214230000 .0000001067 .0003266496 .0001885912 1780.000000 -857.972970 2637.972970 307.465743        .0215653333 .0000039048 .0019760566 .0011408768 1780.000000 -857.972970 2637.972970 307.465743        .0234293334 .0000001306 .0003613862 .0002086464 1780.000000 -857.972970 2637.972970 307.465743         
286720       .0392533334 .0000001011 .0003179622 .0001835755 -878.500000 -867.514077 10.985923 1.266368        .0228510000 .0000000022 .0000469041 .0000270800 -1016.500000 -867.514077 148.985923 17.173891        .0214876667 .0000001007 .0003173326 .0001832120 1780.000000 -867.514077 2647.514077 305.183990        .0205453334 .0000001188 .0003446737 .0001989974 1780.000000 -867.514077 2647.514077 305.183990        .0241446667 .0000019068 .0013808692 .0007972452 1780.000000 -867.514077 2647.514077 305.183990         
294912       .0399260000 .0000000392 .0001979898 .0001143094 -868.000000 -834.288409 33.711591 4.040760        .0231363334 .0000001083 .0003290896 .0001899999 -1016.500000 -834.288409 182.211591 21.840360        .0215053334 .0000000884 .0002973213 .0001716585 1780.000000 -834.288409 2614.288409 313.355475        .0205430000 .0000001977 .0004446346 .0002567099 1780.000000 -834.288409 2614.288409 313.355475        .0234640000 .0000000126 .0001122497 .0000648073 1780.000000 -834.288409 2614.288409 313.355475         
303104            line 192           .0236480000 .0000001632 .0004039801 .0002332380 20576.000000 -776.470274 21352.470274 2749.940466        .0224583334 .0000000003 .0000173205 .0000099999 1780.000000 -776.470274 2556.470274 329.242517        .0227086667 .0000000558 .0002362202 .0001363817 1780.000000 -776.470274 2556.470274 329.242517        .0263096667 .0000000409 .0002022374 .0001167618 1780.000000 -776.470274 2556.470274 329.242517         
311296            line 192           .0244860000 .0000001535 .0003917907 .0002262004 20576.000000 -928.627052 21504.627052 2315.744196        .0228370000 .0000005576 .0007467261 .0004311225 1780.000000 -928.627052 2708.627052 291.680826        .0230970000 .0000000429 .0002071231 .0001195825 1780.000000 -928.627052 2708.627052 291.680826        .0275313334 .0000020041 .0014156623 .0008173330 1780.000000 -928.627052 2708.627052 291.680826         
